time,distance,latitude,longitude,altitude,velocity_smooth,heartrate,moving,grade_smooth,activity_id,activity_name
108,708.2,46.162816,6.150431,421.0,6.16,134,True,6.7,14663970537,Afternoon Ride
109,714.2,46.162777,6.150487,421.4,6.06,135,True,6.5,14663970537,Afternoon Ride
110,720.0,46.162744,6.150545,421.8,6.02,135,True,5.7,14663970537,Afternoon Ride
111,726.5,46.162708,6.15061,422.2,6.08,135,True,5.6,14663970537,Afternoon Ride
112,732.8,46.162674,6.150675,422.4,6.2,135,True,4.8,14663970537,Afternoon Ride
113,739.1,46.162639,6.15074,422.8,6.18,135,True,4.0,14663970537,Afternoon Ride
114,744.9,46.162612,6.150803,423.0,6.14,135,True,3.5,14663970537,Afternoon Ride
115,751.5,46.162578,6.150876,423.2,6.3,135,True,1.9,14663970537,Afternoon Ride
116,755.6,46.162561,6.150922,423.2,5.82,135,True,0.0,14663970537,Afternoon Ride
117,760.4,46.162539,6.150976,423.2,5.52,135,True,-1.0,14663970537,Afternoon Ride
118,765.7,46.16252,6.151038,423.0,5.32,135,True,0.0,14663970537,Afternoon Ride
119,771.2,46.162497,6.151102,423.0,5.26,135,True,0.0,14663970537,Afternoon Ride
120,776.9,46.162474,6.151165,423.2,5.08,135,True,2.7,14663970537,Afternoon Ride
121,783.3,46.162444,6.151238,423.2,5.54,135,True,4.5,14663970537,Afternoon Ride
122,788.1,46.162421,6.15129,423.6,5.54,136,True,5.6,14663970537,Afternoon Ride
123,793.2,46.162398,6.151347,424.0,5.5,136,True,8.9,14663970537,Afternoon Ride
124,798.4,46.162375,6.151405,424.4,5.44,136,True,9.8,14663970537,Afternoon Ride
125,803.6,46.162352,6.151465,425.0,5.34,137,True,12.0,14663970537,Afternoon Ride
126,808.5,46.162333,6.151523,425.6,5.04,138,True,14.5,14663970537,Afternoon Ride
127,813.2,46.162313,6.151578,426.4,5.02,139,True,17.6,14663970537,Afternoon Ride
128,817.7,46.162298,6.15163,427.2,4.9,139,True,21.9,14663970537,Afternoon Ride
129,822.9,46.162276,6.151688,428.4,4.9,140,True,23.2,14663970537,Afternoon Ride
130,826.8,46.16226,6.151732,429.6,4.64,141,True,24.3,14663970537,Afternoon Ride
131,831.3,46.162241,6.151786,430.6,4.56,141,True,23.1,14663970537,Afternoon Ride
132,835.8,46.162229,6.151841,431.6,4.52,142,True,18.7,14663970537,Afternoon Ride
133,840.2,46.162221,6.151897,432.4,4.5,143,True,14.6,14663970537,Afternoon Ride
134,845.0,46.16223,6.151957,433.0,4.42,144,True,10.6,14663970537,Afternoon Ride
135,850.5,46.162259,6.152016,433.4,4.74,144,True,7.0,14663970537,Afternoon Ride
136,856.5,46.1623,6.152069,433.8,5.04,144,True,4.7,14663970537,Afternoon Ride
137,863.0,46.162348,6.152117,434.0,5.44,144,True,4.0,14663970537,Afternoon Ride
138,870.3,46.162405,6.152164,434.2,6.02,145,True,3.1,14663970537,Afternoon Ride
139,875.7,46.162445,6.152197,434.4,6.14,145,True,2.2,14663970537,Afternoon Ride
140,881.9,46.162497,6.15223,434.6,6.28,145,True,1.5,14663970537,Afternoon Ride
141,890.2,46.162567,6.152266,434.6,6.74,146,True,0.7,14663970537,Afternoon Ride
142,896.3,46.162623,6.152287,434.6,6.66,146,True,0.0,14663970537,Afternoon Ride
143,903.8,46.162687,6.152305,434.6,6.7,146,True,-0.7,14663970537,Afternoon Ride
144,911.4,46.162755,6.15232,434.6,7.14,146,True,-1.3,14663970537,Afternoon Ride
145,919.3,46.162823,6.152337,434.4,7.48,146,True,-1.9,14663970537,Afternoon Ride
146,927.5,46.162899,6.152358,434.2,7.46,146,True,-3.0,14663970537,Afternoon Ride
147,935.8,46.162968,6.152387,434.0,7.9,146,True,-3.6,14663970537,Afternoon Ride
148,944.4,46.163043,6.152423,433.6,8.12,145,True,-4.1,14663970537,Afternoon Ride
149,953.0,46.163116,6.152459,433.2,8.32,145,True,-4.6,14663970537,Afternoon Ride
150,961.7,46.163189,6.152504,432.8,8.48,145,True,-4.5,14663970537,Afternoon Ride
151,970.8,46.163262,6.152549,432.4,8.66,144,True,-3.8,14663970537,Afternoon Ride
152,980.2,46.163341,6.152598,432.0,8.88,144,True,-4.2,14663970537,Afternoon Ride
153,989.9,46.163421,6.15265,431.8,9.1,144,True,-4.2,14663970537,Afternoon Ride
154,999.8,46.163501,6.152701,431.2,9.36,144,True,-3.7,14663970537,Afternoon Ride
155,1009.2,46.163578,6.152755,430.8,9.5,144,True,-4.2,14663970537,Afternoon Ride
156,1018.3,46.163651,6.152809,430.6,9.5,143,True,-3.7,14663970537,Afternoon Ride
157,1027.6,46.163723,6.152864,430.2,9.48,143,True,-4.3,14663970537,Afternoon Ride
158,1037.2,46.163803,6.152916,429.8,9.46,143,True,-5.8,14663970537,Afternoon Ride
159,1046.8,46.163882,6.152967,429.2,9.4,143,True,-7.1,14663970537,Afternoon Ride
160,1056.5,46.163959,6.153021,428.4,9.46,143,True,-8.3,14663970537,Afternoon Ride
161,1067.2,46.164043,6.15309,427.4,9.78,144,True,-8.8,14663970537,Afternoon Ride
162,1078.3,46.164127,6.153166,426.4,10.14,144,True,-8.9,14663970537,Afternoon Ride
163,1090.0,46.164217,6.153244,425.4,10.56,144,True,-8.3,14663970537,Afternoon Ride
164,1101.4,46.164309,6.153319,424.4,10.92,144,True,-7.7,14663970537,Afternoon Ride
165,1113.1,46.1644,6.153389,423.6,11.32,144,True,-7.7,14663970537,Afternoon Ride
166,1125.2,46.164498,6.153459,422.8,11.6,144,True,-7.3,14663970537,Afternoon Ride
167,1136.7,46.164591,6.153522,421.8,11.68,144,True,-7.3,14663970537,Afternoon Ride
168,1148.1,46.164686,6.153578,421.0,11.62,144,True,-7.1,14663970537,Afternoon Ride
169,1159.9,46.164788,6.153624,420.2,11.7,144,True,-6.2,14663970537,Afternoon Ride
170,1172.8,46.164902,6.153666,419.4,11.94,144,True,-5.2,14663970537,Afternoon Ride
171,1184.9,46.165005,6.153706,418.8,11.94,143,True,-3.8,14663970537,Afternoon Ride
172,1198.4,46.165125,6.153745,418.4,12.34,143,True,-3.0,14663970537,Afternoon Ride
173,1212.8,46.165251,6.153783,418.2,12.94,143,True,-2.6,14663970537,Afternoon Ride
174,1226.5,46.165373,6.153811,417.8,13.32,142,True,-3.0,14663970537,Afternoon Ride
175,1239.3,46.165485,6.153833,417.4,13.3,142,True,-3.5,14663970537,Afternoon Ride
176,1251.4,46.165596,6.153838,416.8,13.3,142,True,-3.7,14663970537,Afternoon Ride
177,1263.6,46.165706,6.153838,416.4,13.04,141,True,-4.2,14663970537,Afternoon Ride
178,1275.6,46.165814,6.15384,416.0,12.56,140,True,-3.9,14663970537,Afternoon Ride
179,1286.4,46.16591,6.153841,415.4,11.98,140,True,-4.0,14663970537,Afternoon Ride
180,1297.2,46.166006,6.153849,415.0,11.58,140,True,-3.5,14663970537,Afternoon Ride
181,1308.8,46.166108,6.153886,414.6,11.48,139,True,-2.5,14663970537,Afternoon Ride
182,1321.7,46.166211,6.153957,414.4,11.62,139,True,-1.7,14663970537,Afternoon Ride
183,1334.2,46.166311,6.154034,414.2,11.72,139,True,-1.3,14663970537,Afternoon Ride
184,1345.5,46.166406,6.154091,414.2,11.82,138,True,-1.3,14663970537,Afternoon Ride
185,1356.6,46.166495,6.154152,414.0,11.88,139,True,-0.9,14663970537,Afternoon Ride
186,1367.6,46.166583,6.154215,413.8,11.76,139,True,-0.9,14663970537,Afternoon Ride
187,1378.8,46.166674,6.15428,413.8,11.42,139,True,0.0,14663970537,Afternoon Ride
188,1389.6,46.166762,6.154344,413.8,11.08,139,True,0.5,14663970537,Afternoon Ride
189,1399.8,46.166842,6.154405,414.0,10.86,139,True,1.0,14663970537,Afternoon Ride
190,1409.8,46.166923,6.154467,414.0,10.64,139,True,1.5,14663970537,Afternoon Ride
191,1419.7,46.167,6.154524,414.2,10.42,139,True,2.1,14663970537,Afternoon Ride
192,1429.0,46.167076,6.154578,414.4,10.04,138,True,2.6,14663970537,Afternoon Ride
193,1438.4,46.167152,6.154634,414.8,9.76,138,True,2.7,14663970537,Afternoon Ride
194,1447.8,46.167225,6.154689,415.0,9.6,137,True,1.6,14663970537,Afternoon Ride
195,1457.0,46.167301,6.154741,415.2,9.44,137,True,0.0,14663970537,Afternoon Ride
196,1465.7,46.167371,6.154787,415.0,9.2,136,True,-1.8,14663970537,Afternoon Ride
197,1473.8,46.167439,6.154829,414.8,8.96,136,True,-2.4,14663970537,Afternoon Ride
198,1481.7,46.167504,6.154872,414.4,8.66,135,True,-1.8,14663970537,Afternoon Ride
199,1489.7,46.167566,6.15492,414.4,8.38,135,True,-1.8,14663970537,Afternoon Ride
200,1498.2,46.167634,6.154971,414.4,8.24,134,True,-0.6,14663970537,Afternoon Ride
201,1506.8,46.167705,6.155018,414.2,8.22,134,True,0.0,14663970537,Afternoon Ride
202,1515.7,46.167778,6.155062,414.2,8.38,134,True,0.6,14663970537,Afternoon Ride
203,1524.3,46.167851,6.155107,414.4,8.52,134,True,2.3,14663970537,Afternoon Ride
204,1533.1,46.167923,6.155151,414.6,8.68,134,True,2.8,14663970537,Afternoon Ride
205,1542.2,46.167999,6.155198,415.0,8.8,134,True,3.4,14663970537,Afternoon Ride
206,1550.8,46.168065,6.155249,415.2,8.8,135,True,3.8,14663970537,Afternoon Ride
207,1559.5,46.168137,6.1553,415.6,8.76,136,True,3.9,14663970537,Afternoon Ride
208,1570.2,46.168223,6.155358,416.0,9.18,136,True,4.5,14663970537,Afternoon Ride
209,1577.9,46.16829,6.155393,416.4,8.96,137,True,4.1,14663970537,Afternoon Ride
210,1586.3,46.168358,6.155431,416.8,8.82,137,True,3.1,14663970537,Afternoon Ride
211,1594.0,46.168424,6.155465,417.0,8.64,137,True,2.5,14663970537,Afternoon Ride
212,1602.1,46.168492,6.155501,417.0,8.52,138,True,1.8,14663970537,Afternoon Ride
213,1610.2,46.168561,6.155543,417.2,8.0,138,True,2.9,14663970537,Afternoon Ride
214,1618.8,46.168629,6.155595,417.4,8.18,138,True,4.6,14663970537,Afternoon Ride
215,1628.9,46.168708,6.155652,418.0,8.52,139,True,5.7,14663970537,Afternoon Ride
216,1636.6,46.168771,6.155694,418.6,8.52,140,True,6.8,14663970537,Afternoon Ride
217,1645.4,46.168843,6.155742,419.2,8.66,140,True,6.5,14663970537,Afternoon Ride
218,1654.0,46.168915,6.155784,419.8,8.76,141,True,6.1,14663970537,Afternoon Ride
219,1662.7,46.168988,6.155825,420.2,8.78,141,True,5.7,14663970537,Afternoon Ride
220,1672.8,46.169074,6.15587,420.8,8.78,141,True,4.4,14663970537,Afternoon Ride
221,1680.2,46.169134,6.155907,421.2,8.72,141,True,4.1,14663970537,Afternoon Ride
222,1690.0,46.169215,6.155958,421.4,8.92,142,True,2.4,14663970537,Afternoon Ride
223,1697.0,46.169272,6.155999,421.6,8.6,142,True,1.1,14663970537,Afternoon Ride
224,1705.5,46.169335,6.156062,421.6,8.56,142,True,0.6,14663970537,Afternoon Ride
225,1716.2,46.169407,6.156153,421.6,8.68,141,True,0.0,14663970537,Afternoon Ride
226,1724.1,46.169456,6.156229,421.6,8.78,141,True,0.0,14663970537,Afternoon Ride
227,1733.0,46.169505,6.15632,421.6,8.6,141,True,-0.6,14663970537,Afternoon Ride
228,1742.2,46.169551,6.156419,421.6,9.04,140,True,-1.0,14663970537,Afternoon Ride
229,1751.7,46.1696,6.156519,421.4,9.24,140,True,-2.1,14663970537,Afternoon Ride
230,1763.1,46.16966,6.156638,421.2,9.38,139,True,-3.6,14663970537,Afternoon Ride
231,1771.4,46.169707,6.156723,420.8,9.46,139,True,-3.9,14663970537,Afternoon Ride
232,1781.2,46.16976,6.156825,420.2,9.64,139,True,-5.2,14663970537,Afternoon Ride
233,1793.2,46.16982,6.156951,419.8,10.2,139,True,-5.0,14663970537,Afternoon Ride
234,1801.7,46.169864,6.157041,419.2,10.0,138,True,-4.4,14663970537,Afternoon Ride
235,1811.8,46.169916,6.15715,418.8,9.74,138,True,-4.0,14663970537,Afternoon Ride
236,1822.4,46.169966,6.157266,418.4,10.2,138,True,-3.3,14663970537,Afternoon Ride
237,1833.3,46.170019,6.157384,418.2,10.42,137,True,-2.8,14663970537,Afternoon Ride
238,1844.2,46.170076,6.157502,417.8,10.2,137,True,-2.3,14663970537,Afternoon Ride
239,1855.3,46.17013,6.15762,417.6,10.72,137,True,-2.2,14663970537,Afternoon Ride
240,1866.5,46.170187,6.157744,417.4,10.94,137,True,-1.3,14663970537,Afternoon Ride
241,1877.9,46.170244,6.157864,417.2,11.1,138,True,-0.9,14663970537,Afternoon Ride
242,1889.3,46.170305,6.157984,417.2,11.2,139,True,-0.4,14663970537,Afternoon Ride
243,1900.8,46.170362,6.158107,417.2,11.32,139,True,0.0,14663970537,Afternoon Ride
244,1912.2,46.170419,6.15823,417.2,11.38,139,True,0.0,14663970537,Afternoon Ride
245,1923.4,46.170469,6.158354,417.2,11.38,139,True,0.0,14663970537,Afternoon Ride
246,1935.0,46.170523,6.158483,417.2,11.42,138,True,-0.4,14663970537,Afternoon Ride
247,1946.3,46.170576,6.15861,417.2,11.4,136,True,-0.4,14663970537,Afternoon Ride
248,1957.4,46.170626,6.158735,417.0,11.32,136,True,-0.9,14663970537,Afternoon Ride
249,1968.5,46.170679,6.158856,417.0,11.26,134,True,-1.3,14663970537,Afternoon Ride
250,1980.1,46.170736,6.158982,416.8,11.34,134,True,-1.3,14663970537,Afternoon Ride
251,1992.1,46.1708,6.159108,416.6,11.42,134,True,-1.7,14663970537,Afternoon Ride
252,2004.2,46.170861,6.159236,416.4,11.58,133,True,-1.7,14663970537,Afternoon Ride
253,2016.2,46.170922,6.159364,416.2,11.76,133,True,-2.1,14663970537,Afternoon Ride
254,2028.3,46.170983,6.159494,416.0,11.96,134,True,-2.5,14663970537,Afternoon Ride
255,2040.2,46.171041,6.159624,415.6,12.02,134,True,-3.0,14663970537,Afternoon Ride
256,2051.8,46.171095,6.159753,415.2,11.94,134,True,-3.9,14663970537,Afternoon Ride
257,2063.3,46.171148,6.15988,414.8,11.82,134,True,-3.5,14663970537,Afternoon Ride
258,2074.3,46.171206,6.159994,414.2,11.62,133,True,-3.2,14663970537,Afternoon Ride
259,2085.6,46.171261,6.160119,414.0,11.46,133,True,-2.4,14663970537,Afternoon Ride
260,2095.8,46.171304,6.160235,413.8,11.12,133,True,-1.0,14663970537,Afternoon Ride
261,2105.1,46.171343,6.160343,413.8,10.66,132,True,-0.5,14663970537,Afternoon Ride
262,2113.7,46.171375,6.160444,413.8,10.08,132,True,0.0,14663970537,Afternoon Ride
263,2122.3,46.171409,6.160544,413.8,9.6,131,True,0.0,14663970537,Afternoon Ride
264,2131.0,46.17144,6.160647,413.8,9.08,131,True,0.0,14663970537,Afternoon Ride
265,2139.9,46.17147,6.160754,413.8,8.82,131,True,-0.6,14663970537,Afternoon Ride
266,2149.0,46.171494,6.160867,413.8,8.78,132,True,-0.5,14663970537,Afternoon Ride
267,2158.3,46.17152,6.160981,413.6,8.92,134,True,-1.1,14663970537,Afternoon Ride
268,2167.8,46.171547,6.161096,413.6,9.1,135,True,-1.0,14663970537,Afternoon Ride
269,2177.4,46.171573,6.161216,413.4,9.28,136,True,-1.0,14663970537,Afternoon Ride
270,2187.3,46.171603,6.161336,413.4,9.48,137,True,-1.5,14663970537,Afternoon Ride
271,2197.1,46.171634,6.161456,413.2,9.62,138,True,-1.5,14663970537,Afternoon Ride
272,2206.9,46.171665,6.161574,413.0,9.72,138,True,-2.5,14663970537,Afternoon Ride
273,2216.4,46.171691,6.161691,412.8,9.72,138,True,-3.1,14663970537,Afternoon Ride
274,2226.6,46.171719,6.161816,412.4,9.84,138,True,-3.6,14663970537,Afternoon Ride
275,2236.1,46.171745,6.161933,412.0,9.76,138,True,-4.7,14663970537,Afternoon Ride
276,2245.6,46.171775,6.16205,411.6,9.7,138,True,-5.8,14663970537,Afternoon Ride
277,2255.0,46.171806,6.162164,411.0,9.62,138,True,-6.4,14663970537,Afternoon Ride
278,2264.4,46.171836,6.162275,410.2,9.6,138,True,-7.4,14663970537,Afternoon Ride
279,2273.8,46.171867,6.16239,409.6,9.44,138,True,-7.5,14663970537,Afternoon Ride
280,2283.3,46.171898,6.162504,408.8,9.44,138,True,-6.9,14663970537,Afternoon Ride
281,2292.4,46.171931,6.162613,408.2,9.36,138,True,-6.9,14663970537,Afternoon Ride
282,2302.0,46.171962,6.162728,407.6,9.4,138,True,-5.2,14663970537,Afternoon Ride
283,2311.7,46.171993,6.162846,407.0,9.46,138,True,-4.1,14663970537,Afternoon Ride
284,2321.4,46.172023,6.162964,406.8,9.52,138,True,-3.1,14663970537,Afternoon Ride
285,2331.4,46.172055,6.163085,406.6,9.62,138,True,-2.1,14663970537,Afternoon Ride
286,2340.4,46.172084,6.163194,406.4,9.6,138,True,-1.6,14663970537,Afternoon Ride
287,2349.9,46.172116,6.163307,406.2,9.58,139,True,-0.5,14663970537,Afternoon Ride
288,2359.0,46.172146,6.163418,406.2,9.46,139,True,0.5,14663970537,Afternoon Ride
289,2368.1,46.172176,6.163528,406.4,9.34,139,True,1.7,14663970537,Afternoon Ride
290,2377.3,46.172204,6.163639,406.6,9.18,140,True,2.3,14663970537,Afternoon Ride
291,2386.0,46.172234,6.163743,406.8,9.12,140,True,1.7,14663970537,Afternoon Ride
292,2394.5,46.172261,6.163847,407.0,8.92,141,True,1.2,14663970537,Afternoon Ride
293,2402.6,46.172288,6.163944,407.0,8.72,141,True,0.0,14663970537,Afternoon Ride
294,2410.4,46.17231,6.164038,407.0,8.46,140,True,-0.6,14663970537,Afternoon Ride
