time,distance,latitude,longitude,altitude,velocity_smooth,heartrate,moving,grade_smooth,activity_id,activity_name
26,193.6,46.167601,6.145047,417.6,7.64,119,True,-5.0,14643924607,Evening Ride
27,200.6,46.167543,6.145083,417.2,7.42,119,True,-4.4,14643924607,Evening Ride
28,207.3,46.167488,6.145116,417.0,7.14,119,True,-2.9,14643924607,Evening Ride
29,214.1,46.16743,6.145149,416.8,6.92,119,True,-1.5,14643924607,Evening Ride
30,220.9,46.167373,6.145184,416.8,6.86,119,True,-1.5,14643924607,Evening Ride
31,227.6,46.167321,6.145221,416.8,6.8,119,True,-1.5,14643924607,Evening Ride
32,234.3,46.167269,6.14526,416.6,6.74,119,True,-2.2,14643924607,Evening Ride
33,241.2,46.167213,6.145303,416.4,6.78,120,True,-2.9,14643924607,Evening Ride
34,248.1,46.16716,6.145349,416.2,6.8,120,True,-2.2,14643924607,Evening Ride
35,254.8,46.167107,6.145391,416.0,6.78,120,True,-1.4,14643924607,Evening Ride
36,261.3,46.167052,6.145422,416.0,6.74,121,True,-1.4,14643924607,Evening Ride
37,268.8,46.166992,6.145461,416.0,6.9,121,True,-0.6,14643924607,Evening Ride
38,277.3,46.166924,6.145513,415.8,7.22,121,True,0.0,14643924607,Evening Ride
39,285.6,46.166859,6.145564,415.8,7.5,122,True,0.7,14643924607,Evening Ride
40,291.4,46.166812,6.145598,416.0,7.32,122,True,2.6,14643924607,Evening Ride
41,295.5,46.166776,6.145614,416.2,6.84,122,True,3.8,14643924607,Evening Ride
42,300.5,46.166734,6.145636,416.4,6.34,123,True,3.6,14643924607,Evening Ride
43,306.9,46.166683,6.14567,416.6,5.92,123,True,3.1,14643924607,Evening Ride
44,313.9,46.166624,6.145709,416.8,5.66,124,True,2.9,14643924607,Evening Ride
45,321.0,46.166567,6.145751,417.0,5.92,125,True,2.9,14643924607,Evening Ride
46,327.7,46.166513,6.14579,417.2,6.44,125,True,3.0,14643924607,Evening Ride
47,334.1,46.16646,6.145826,417.4,6.72,126,True,3.0,14643924607,Evening Ride
48,340.6,46.166408,6.145862,417.6,6.74,127,True,3.0,14643924607,Evening Ride
49,347.5,46.166352,6.145898,417.8,6.72,128,True,3.0,14643924607,Evening Ride
50,354.4,46.166296,6.145935,418.0,6.68,128,True,2.9,14643924607,Evening Ride
51,361.2,46.166241,6.145971,418.2,6.7,128,True,2.9,14643924607,Evening Ride
52,368.2,46.166184,6.146009,418.4,6.82,128,True,3.0,14643924607,Evening Ride
53,374.8,46.16613,6.146048,418.6,6.84,128,True,2.3,14643924607,Evening Ride
54,381.1,46.166079,6.146084,418.8,6.72,128,True,2.4,14643924607,Evening Ride
55,387.3,46.166027,6.146112,418.8,6.58,127,True,2.4,14643924607,Evening Ride
56,393.3,46.165976,6.146139,419.0,6.42,127,True,1.5,14643924607,Evening Ride
57,400.1,46.165919,6.146173,419.2,6.38,127,True,2.2,14643924607,Evening Ride
58,407.4,46.165858,6.146209,419.2,6.52,127,True,1.4,14643924607,Evening Ride
59,414.6,46.165799,6.146247,419.4,6.7,127,True,0.7,14643924607,Evening Ride
60,421.9,46.16574,6.146286,419.4,6.92,127,True,0.7,14643924607,Evening Ride
61,429.2,46.165682,6.146331,419.4,7.18,128,True,0.7,14643924607,Evening Ride
62,436.3,46.165629,6.146377,419.4,7.24,129,True,0.7,14643924607,Evening Ride
63,443.5,46.165574,6.146428,419.6,7.22,130,True,1.4,14643924607,Evening Ride
64,450.4,46.165522,6.146482,419.6,7.16,130,True,1.4,14643924607,Evening Ride
65,457.2,46.165478,6.146541,419.8,7.06,131,True,0.7,14643924607,Evening Ride
66,464.0,46.165436,6.146604,419.8,6.96,131,True,1.5,14643924607,Evening Ride
67,470.5,46.165394,6.146662,419.8,6.84,132,True,1.6,14643924607,Evening Ride
68,476.7,46.165352,6.146715,420.0,6.64,132,True,2.4,14643924607,Evening Ride
69,482.6,46.165309,6.146762,420.2,6.44,132,True,2.3,14643924607,Evening Ride
70,489.3,46.16526,6.146813,420.4,6.42,133,True,2.2,14643924607,Evening Ride
71,496.4,46.165209,6.146867,420.4,6.48,133,True,1.4,14643924607,Evening Ride
72,503.8,46.165157,6.146923,420.6,6.66,133,True,1.4,14643924607,Evening Ride
73,511.3,46.165102,6.146981,420.6,6.92,133,True,1.3,14643924607,Evening Ride
74,518.7,46.165048,6.147038,420.8,7.22,133,True,1.3,14643924607,Evening Ride
75,526.5,46.164992,6.147099,420.8,7.44,133,True,1.4,14643924607,Evening Ride
76,533.8,46.164938,6.147156,421.0,7.48,133,True,1.4,14643924607,Evening Ride
77,540.2,46.164894,6.147206,421.0,7.28,133,True,1.4,14643924607,Evening Ride
78,547.6,46.16484,6.147265,421.2,7.26,133,True,1.4,14643924607,Evening Ride
79,555.0,46.164787,6.147322,421.2,7.26,133,True,1.4,14643924607,Evening Ride
80,562.2,46.164735,6.147378,421.4,7.14,133,True,1.4,14643924607,Evening Ride
81,569.4,46.164684,6.147434,421.4,7.12,133,True,2.1,14643924607,Evening Ride
82,576.5,46.164632,6.14749,421.6,7.26,133,True,1.4,14643924607,Evening Ride
83,583.5,46.164584,6.147545,421.8,7.18,133,True,2.2,14643924607,Evening Ride
84,590.2,46.164537,6.1476,421.8,7.04,133,True,1.5,14643924607,Evening Ride
85,597.0,46.164489,6.147655,422.0,6.96,132,True,1.4,14643924607,Evening Ride
86,604.0,46.164442,6.147712,422.0,6.92,132,True,2.1,14643924607,Evening Ride
87,611.2,46.164392,6.147774,422.2,6.94,132,True,2.2,14643924607,Evening Ride
88,618.4,46.164344,6.147835,422.4,6.98,131,True,3.0,14643924607,Evening Ride
89,624.9,46.1643,6.147891,422.6,6.94,131,True,1.6,14643924607,Evening Ride
90,631.0,46.16426,6.147944,422.8,6.8,131,True,0.0,14643924607,Evening Ride
91,637.0,46.16422,6.147998,422.6,6.6,131,True,-2.6,14643924607,Evening Ride
92,642.6,46.164184,6.14805,422.4,6.28,132,True,-6.0,14643924607,Evening Ride
93,648.1,46.16415,6.148102,422.0,5.94,133,True,-7.4,14643924607,Evening Ride
94,654.5,46.164111,6.148163,421.4,5.92,133,True,-7.2,14643924607,Evening Ride
95,661.2,46.16407,6.148226,420.8,6.04,133,True,-6.9,14643924607,Evening Ride
96,667.6,46.164032,6.148288,420.6,6.12,133,True,-5.3,14643924607,Evening Ride
97,674.2,46.163992,6.148352,420.2,6.32,133,True,-3.8,14643924607,Evening Ride
98,681.0,46.163952,6.148418,420.0,6.58,133,True,-3.8,14643924607,Evening Ride
99,687.5,46.163914,6.148482,419.8,6.6,133,True,-2.4,14643924607,Evening Ride
100,693.6,46.163878,6.148542,419.6,6.48,133,True,-1.6,14643924607,Evening Ride
101,699.7,46.163843,6.148603,419.6,6.42,132,True,-0.8,14643924607,Evening Ride
102,706.1,46.163807,6.148668,419.6,6.38,132,True,0.0,14643924607,Evening Ride
103,713.2,46.163767,6.148739,419.6,6.44,132,True,0.7,14643924607,Evening Ride
104,720.4,46.163727,6.148812,419.6,6.58,132,True,0.7,14643924607,Evening Ride
105,727.2,46.163691,6.148882,419.8,6.72,132,True,0.8,14643924607,Evening Ride
106,733.3,46.163658,6.148948,419.8,6.72,132,True,0.8,14643924607,Evening Ride
107,739.1,46.16363,6.14901,419.8,6.6,132,True,0.0,14643924607,Evening Ride
108,744.7,46.163603,6.149072,419.8,6.3,133,True,0.9,14643924607,Evening Ride
109,750.5,46.163578,6.149136,419.8,6.02,134,True,1.8,14643924607,Evening Ride
110,756.0,46.163554,6.149198,420.0,5.76,134,True,3.4,14643924607,Evening Ride
111,761.7,46.163525,6.149259,420.2,5.68,135,True,4.9,14643924607,Evening Ride
112,768.2,46.163491,6.149327,420.6,5.82,135,True,5.4,14643924607,Evening Ride
113,774.9,46.163454,6.149397,421.0,6.04,136,True,6.0,14643924607,Evening Ride
114,781.7,46.163418,6.149469,421.4,6.24,136,True,6.2,14643924607,Evening Ride
115,788.2,46.163384,6.149539,421.8,6.44,136,True,6.6,14643924607,Evening Ride
116,794.0,46.163355,6.149601,422.2,6.46,136,True,5.2,14643924607,Evening Ride
117,799.3,46.163328,6.149658,422.6,6.22,136,True,3.4,14643924607,Evening Ride
118,804.8,46.163302,6.149717,422.6,5.98,136,True,1.6,14643924607,Evening Ride
119,811.4,46.163266,6.149784,422.6,5.94,136,True,0.0,14643924607,Evening Ride
120,818.6,46.163222,6.149854,422.6,6.08,136,True,0.0,14643924607,Evening Ride
121,825.3,46.163182,6.149919,422.6,6.26,136,True,0.0,14643924607,Evening Ride
122,832.5,46.163134,6.149979,422.6,6.64,136,True,0.7,14643924607,Evening Ride
123,840.5,46.163078,6.150043,422.6,7.14,136,True,0.7,14643924607,Evening Ride
124,848.0,46.163027,6.150107,422.8,7.32,136,True,1.4,14643924607,Evening Ride
125,854.9,46.162981,6.150167,422.8,7.26,136,True,2.2,14643924607,Evening Ride
126,861.3,46.162939,6.150224,423.0,7.2,136,True,2.4,14643924607,Evening Ride
127,867.3,46.162901,6.15028,423.2,6.96,136,True,3.3,14643924607,Evening Ride
128,873.3,46.162865,6.150338,423.4,6.56,136,True,3.4,14643924607,Evening Ride
129,879.5,46.162829,6.150399,423.6,6.3,136,True,3.4,14643924607,Evening Ride
130,885.0,46.162796,6.150454,423.8,6.02,137,True,4.3,14643924607,Evening Ride
131,890.5,46.162766,6.150509,424.0,5.84,137,True,4.3,14643924607,Evening Ride
132,896.7,46.162732,6.150572,424.4,5.88,138,True,4.1,14643924607,Evening Ride
133,903.0,46.162695,6.150636,424.6,5.94,138,True,4.9,14643924607,Evening Ride
134,909.1,46.162663,6.150699,424.8,5.92,139,True,4.1,14643924607,Evening Ride
135,915.0,46.162634,6.150764,425.2,6.0,139,True,4.2,14643924607,Evening Ride
136,920.9,46.162607,6.150829,425.4,6.08,139,True,3.5,14643924607,Evening Ride
137,926.6,46.162581,6.150892,425.6,5.98,139,True,2.7,14643924607,Evening Ride
138,932.0,46.162554,6.15095,425.6,5.8,139,True,1.9,14643924607,Evening Ride
139,937.2,46.162527,6.151005,425.8,5.62,139,True,1.0,14643924607,Evening Ride
140,942.2,46.162504,6.151061,425.8,5.44,139,True,0.0,14643924607,Evening Ride
141,947.3,46.162483,6.151119,425.8,5.28,138,True,-1.0,14643924607,Evening Ride
142,952.3,46.162461,6.151176,425.6,5.14,138,True,-1.0,14643924607,Evening Ride
143,957.3,46.16244,6.151233,425.6,5.06,138,True,-0.9,14643924607,Evening Ride
144,963.1,46.162415,6.151299,425.6,5.18,138,True,0.9,14643924607,Evening Ride
145,969.0,46.16239,6.151365,425.6,5.36,138,True,1.7,14643924607,Evening Ride
146,974.6,46.162367,6.15143,425.8,5.46,138,True,2.6,14643924607,Evening Ride
147,980.6,46.16234,6.151497,426.0,5.66,138,True,3.6,14643924607,Evening Ride
148,986.1,46.162314,6.151557,426.2,5.76,138,True,2.8,14643924607,Evening Ride
149,991.3,46.162287,6.151614,426.4,5.64,139,True,2.9,14643924607,Evening Ride
150,996.3,46.162262,6.151669,426.4,5.46,139,True,2.1,14643924607,Evening Ride
151,1001.0,46.162243,6.151722,426.6,5.28,140,True,1.1,14643924607,Evening Ride
152,1005.1,46.162226,6.151768,426.6,4.9,140,True,0.0,14643924607,Evening Ride
153,1009.3,46.162199,6.151808,426.6,4.64,140,True,-2.3,14643924607,Evening Ride
154,1013.8,46.162165,6.151839,426.4,4.5,141,True,-2.2,14643924607,Evening Ride
155,1018.4,46.162127,6.151855,426.2,4.42,141,True,-2.1,14643924607,Evening Ride
156,1023.4,46.162083,6.151853,426.2,4.48,142,True,1.0,14643924607,Evening Ride
157,1028.7,46.162037,6.151836,426.2,4.72,142,True,2.8,14643924607,Evening Ride
158,1034.3,46.161991,6.151807,426.6,5.0,142,True,4.3,14643924607,Evening Ride
159,1040.2,46.161942,6.151773,426.8,5.28,143,True,5.8,14643924607,Evening Ride
160,1046.6,46.161889,6.151739,427.2,5.64,143,True,6.5,14643924607,Evening Ride
161,1052.9,46.161837,6.151708,427.6,5.9,143,True,8.2,14643924607,Evening Ride
162,1059.0,46.161787,6.151674,428.2,6.06,143,True,9.4,14643924607,Evening Ride
163,1064.7,46.161742,6.151641,428.8,6.08,143,True,9.9,14643924607,Evening Ride
164,1069.9,46.1617,6.151612,429.4,5.94,143,True,10.2,14643924607,Evening Ride
165,1075.2,46.161658,6.151581,429.8,5.72,143,True,10.2,14643924607,Evening Ride
166,1080.5,46.161616,6.15155,430.4,5.52,143,True,9.7,14643924607,Evening Ride
167,1086.2,46.161568,6.15152,431.0,5.44,143,True,9.3,14643924607,Evening Ride
168,1092.5,46.161517,6.151487,431.6,5.56,143,True,7.3,14643924607,Evening Ride
169,1098.9,46.161463,6.15146,432.0,5.8,143,True,6.3,14643924607,Evening Ride
170,1105.2,46.161408,6.151439,432.2,6.0,143,True,4.7,14643924607,Evening Ride
171,1111.6,46.161353,6.151417,432.6,6.22,144,True,3.1,14643924607,Evening Ride
172,1118.0,46.161297,6.151393,432.8,6.36,144,True,2.4,14643924607,Evening Ride
173,1124.3,46.161244,6.151366,432.8,6.36,144,True,0.8,14643924607,Evening Ride
174,1130.6,46.16119,6.151339,432.8,6.34,144,True,0.0,14643924607,Evening Ride
175,1137.4,46.161131,6.151317,432.8,6.44,144,True,0.0,14643924607,Evening Ride
176,1144.5,46.161069,6.151297,432.8,6.58,144,True,0.0,14643924607,Evening Ride
177,1151.4,46.161007,6.151278,432.8,6.68,144,True,0.8,14643924607,Evening Ride
178,1157.9,46.160952,6.151254,432.8,6.72,144,True,1.5,14643924607,Evening Ride
179,1163.9,46.160902,6.151225,433.0,6.66,144,True,3.2,14643924607,Evening Ride
180,1170.4,46.160849,6.151192,433.2,6.6,144,True,4.1,14643924607,Evening Ride
181,1176.4,46.160799,6.151162,433.6,6.38,144,True,4.1,14643924607,Evening Ride
182,1182.1,46.160752,6.151135,433.8,6.14,144,True,4.1,14643924607,Evening Ride
183,1188.4,46.160696,6.151116,434.0,6.1,144,True,4.0,14643924607,Evening Ride
184,1194.8,46.160639,6.151106,434.2,6.18,144,True,3.8,14643924607,Evening Ride
185,1201.6,46.160578,6.151092,434.6,6.24,144,True,4.5,14643924607,Evening Ride
186,1208.3,46.160521,6.151066,434.8,6.38,144,True,4.4,14643924607,Evening Ride
187,1214.9,46.160468,6.151029,435.2,6.56,144,True,3.0,14643924607,Evening Ride
188,1221.8,46.160412,6.150987,435.4,6.68,144,True,2.2,14643924607,Evening Ride
189,1228.6,46.160361,6.150941,435.4,6.76,144,True,0.7,14643924607,Evening Ride
190,1235.4,46.160309,6.150892,435.4,6.76,144,True,0.7,14643924607,Evening Ride
191,1242.5,46.16026,6.150837,435.4,6.84,144,True,0.7,14643924607,Evening Ride
192,1249.6,46.160212,6.150777,435.6,6.94,144,True,0.7,14643924607,Evening Ride
193,1256.4,46.160162,6.150723,435.6,6.92,145,True,0.7,14643924607,Evening Ride
194,1262.8,46.160115,6.150677,435.6,6.84,145,True,-0.8,14643924607,Evening Ride
195,1269.8,46.160059,6.150634,435.6,6.88,146,True,-0.8,14643924607,Evening Ride
196,1276.0,46.160008,6.150598,435.4,6.7,146,True,-1.6,14643924607,Evening Ride
197,1281.8,46.159962,6.150561,435.4,6.44,146,True,-1.7,14643924607,Evening Ride
198,1287.7,46.159916,6.150523,435.2,6.26,146,True,-0.9,14643924607,Evening Ride
199,1293.0,46.159874,6.150493,435.2,6.04,146,True,0.0,14643924607,Evening Ride
200,1298.7,46.159829,6.15046,435.2,5.78,146,True,0.9,14643924607,Evening Ride
201,1304.3,46.159785,6.150426,435.4,5.66,146,True,0.9,14643924607,Evening Ride
202,1309.8,46.159741,6.150392,435.4,5.6,146,True,1.8,14643924607,Evening Ride
203,1315.3,46.159697,6.150359,435.4,5.52,146,True,1.8,14643924607,Evening Ride
204,1321.0,46.159653,6.150324,435.6,5.6,146,True,2.7,14643924607,Evening Ride
205,1326.6,46.159609,6.15029,435.8,5.58,146,True,3.6,14643924607,Evening Ride
206,1332.1,46.159565,6.150258,436.0,5.56,146,True,3.7,14643924607,Evening Ride
207,1337.5,46.15952,6.150229,436.2,5.54,146,True,2.8,14643924607,Evening Ride
208,1342.9,46.159476,6.150202,436.4,5.52,146,True,2.8,14643924607,Evening Ride
209,1348.1,46.159432,6.150178,436.4,5.42,146,True,2.8,14643924607,Evening Ride
210,1353.6,46.159384,6.150155,436.6,5.4,146,True,2.8,14643924607,Evening Ride
211,1359.2,46.159336,6.150133,436.8,5.42,146,True,2.7,14643924607,Evening Ride
212,1364.7,46.159289,6.150111,437.0,5.44,146,True,2.7,14643924607,Evening Ride
213,1370.4,46.159239,6.15009,437.0,5.5,145,True,1.8,14643924607,Evening Ride
214,1376.1,46.15919,6.15007,437.2,5.6,145,True,1.7,14643924607,Evening Ride
215,1381.9,46.15914,6.150052,437.2,5.66,145,True,1.7,14643924607,Evening Ride
216,1387.8,46.159089,6.150036,437.4,5.72,145,True,1.7,14643924607,Evening Ride
217,1394.3,46.15903,6.150021,437.4,5.92,145,True,1.7,14643924607,Evening Ride
218,1400.3,46.158976,6.150011,437.6,5.98,144,True,0.8,14643924607,Evening Ride
219,1405.7,46.158928,6.150005,437.6,5.92,144,True,1.7,14643924607,Evening Ride
220,1411.7,46.158875,6.150002,437.6,5.96,144,True,0.9,14643924607,Evening Ride
221,1417.8,46.158821,6.150005,437.8,6.0,144,True,0.8,14643924607,Evening Ride
222,1423.8,46.158766,6.150013,437.8,5.9,144,True,1.7,14643924607,Evening Ride
223,1429.8,46.158713,6.150025,437.8,5.9,143,True,0.8,14643924607,Evening Ride
224,1435.7,46.158661,6.15004,438.0,6.0,143,True,0.8,14643924607,Evening Ride
225,1441.6,46.15861,6.150058,438.0,5.98,143,True,1.7,14643924607,Evening Ride
226,1447.5,46.15856,6.150081,438.0,5.94,143,True,0.9,14643924607,Evening Ride
227,1453.3,46.158511,6.150105,438.2,5.9,144,True,0.9,14643924607,Evening Ride
228,1459.1,46.158461,6.150129,438.2,5.86,144,True,1.7,14643924607,Evening Ride
229,1465.0,46.158411,6.150155,438.2,5.86,144,True,0.8,14643924607,Evening Ride
230,1471.1,46.15836,6.150182,438.4,5.9,144,True,1.7,14643924607,Evening Ride
231,1477.3,46.158307,6.150207,438.4,5.96,144,True,1.6,14643924607,Evening Ride
232,1483.3,46.158255,6.150233,438.6,6.0,144,True,1.6,14643924607,Evening Ride
233,1489.5,46.158204,6.150258,438.6,6.08,143,True,1.6,14643924607,Evening Ride
234,1495.7,46.158148,6.15028,438.8,6.14,143,True,1.6,14643924607,Evening Ride
235,1501.9,46.158093,6.150297,438.8,6.16,143,True,2.4,14643924607,Evening Ride
236,1508.6,46.158034,6.150311,439.0,6.26,143,True,1.6,14643924607,Evening Ride
237,1514.7,46.15798,6.150321,439.2,6.28,143,True,2.4,14643924607,Evening Ride
238,1520.1,46.157932,6.15033,439.2,6.12,143,True,1.6,14643924607,Evening Ride
239,1526.8,46.157872,6.150342,439.4,6.22,143,True,1.7,14643924607,Evening Ride
240,1532.9,46.157816,6.150354,439.4,6.2,143,True,2.5,14643924607,Evening Ride
241,1538.2,46.157768,6.150362,439.6,5.92,143,True,2.6,14643924607,Evening Ride
242,1544.1,46.157717,6.150372,439.8,5.88,144,True,2.6,14643924607,Evening Ride
243,1549.9,46.157666,6.150382,440.0,5.96,144,True,2.6,14643924607,Evening Ride
244,1555.6,46.157614,6.150391,440.0,5.76,144,True,2.6,14643924607,Evening Ride
245,1561.2,46.157565,6.150398,440.2,5.66,143,True,1.8,14643924607,Evening Ride
246,1566.9,46.157515,6.150405,440.4,5.74,142,True,2.7,14643924607,Evening Ride
247,1572.5,46.157465,6.150412,440.4,5.68,139,True,2.7,14643924607,Evening Ride
248,1578.0,46.157416,6.150418,440.6,5.62,139,True,2.7,14643924607,Evening Ride
249,1583.5,46.157366,6.150427,440.8,5.58,136,True,2.7,14643924607,Evening Ride
250,1589.2,46.157315,6.150438,441.0,5.6,134,True,2.6,14643924607,Evening Ride
251,1594.8,46.157265,6.150448,441.0,5.58,134,True,2.7,14643924607,Evening Ride
252,1600.7,46.157214,6.150456,441.2,5.64,134,True,2.8,14643924607,Evening Ride
253,1605.9,46.157166,6.150462,441.4,5.58,135,True,2.9,14643924607,Evening Ride
254,1610.5,46.157124,6.150467,441.6,5.4,137,True,2.9,14643924607,Evening Ride
255,1615.7,46.157078,6.150474,441.6,5.3,139,True,2.0,14643924607,Evening Ride
256,1621.1,46.15703,6.150482,441.8,5.26,139,True,1.9,14643924607,Evening Ride
257,1626.4,46.156983,6.150487,441.8,5.14,140,True,2.8,14643924607,Evening Ride
258,1631.7,46.156935,6.150494,442.0,5.16,141,True,2.8,14643924607,Evening Ride
259,1637.0,46.156887,6.150502,442.2,5.3,141,True,3.8,14643924607,Evening Ride
260,1642.2,46.156842,6.150508,442.4,5.3,141,True,3.8,14643924607,Evening Ride
261,1647.5,46.156794,6.150513,442.6,5.28,141,True,4.7,14643924607,Evening Ride
262,1653.0,46.156745,6.150517,442.8,5.32,141,True,3.7,14643924607,Evening Ride
263,1658.4,46.156695,6.150521,443.2,5.34,142,True,3.6,14643924607,Evening Ride
264,1663.9,46.156645,6.150522,443.2,5.38,142,True,3.6,14643924607,Evening Ride
265,1669.6,46.156594,6.150522,443.4,5.48,143,True,1.8,14643924607,Evening Ride
266,1675.3,46.156542,6.150525,443.6,5.56,143,True,1.7,14643924607,Evening Ride
267,1681.1,46.156491,6.150527,443.6,5.62,143,True,1.7,14643924607,Evening Ride
268,1686.9,46.156437,6.150526,443.6,5.7,143,True,0.8,14643924607,Evening Ride
269,1692.9,46.156384,6.150525,443.8,5.8,143,True,1.6,14643924607,Evening Ride
270,1699.1,46.156329,6.150525,443.8,5.9,143,True,1.6,14643924607,Evening Ride
271,1705.4,46.156272,6.150525,444.0,6.02,143,True,1.6,14643924607,Evening Ride
272,1711.7,46.156214,6.150523,444.0,6.12,143,True,2.4,14643924607,Evening Ride
273,1718.1,46.156159,6.150521,444.2,6.24,143,True,1.6,14643924607,Evening Ride
274,1724.4,46.156102,6.150518,444.4,6.3,143,True,1.6,14643924607,Evening Ride
275,1730.9,46.156043,6.150512,444.4,6.36,143,True,1.6,14643924607,Evening Ride
276,1737.3,46.155985,6.150507,444.4,6.38,143,True,0.8,14643924607,Evening Ride
277,1743.8,46.155928,6.150499,444.6,6.42,143,True,1.6,14643924607,Evening Ride
278,1750.2,46.155871,6.150491,444.6,6.42,143,True,2.3,14643924607,Evening Ride
279,1756.6,46.155814,6.150482,444.8,6.44,142,True,1.5,14643924607,Evening Ride
280,1763.2,46.155754,6.150471,445.0,6.46,142,True,2.3,14643924607,Evening Ride
281,1769.7,46.155695,6.150458,445.0,6.48,142,True,1.5,14643924607,Evening Ride
282,1776.3,46.155638,6.150443,445.2,6.5,141,True,1.5,14643924607,Evening Ride
283,1782.9,46.155579,6.150425,445.2,6.54,141,True,2.3,14643924607,Evening Ride
284,1789.5,46.155522,6.150408,445.4,6.58,140,True,1.5,14643924607,Evening Ride
285,1795.9,46.155467,6.150388,445.6,6.54,140,True,2.3,14643924607,Evening Ride
286,1802.5,46.15541,6.150364,445.6,6.56,140,True,2.3,14643924607,Evening Ride
287,1809.1,46.155354,6.150334,445.8,6.56,140,True,2.3,14643924607,Evening Ride
288,1815.5,46.155301,6.150302,446.0,6.52,140,True,2.3,14643924607,Evening Ride
289,1821.9,46.155249,6.150265,446.2,6.48,140,True,2.4,14643924607,Evening Ride
290,1828.1,46.155201,6.150225,446.2,6.44,140,True,1.6,14643924607,Evening Ride
291,1834.3,46.155154,6.150181,446.4,6.36,140,True,1.6,14643924607,Evening Ride
292,1840.5,46.155108,6.150135,446.4,6.28,141,True,1.6,14643924607,Evening Ride
293,1846.7,46.155064,6.150089,446.6,6.24,141,True,1.6,14643924607,Evening Ride
294,1852.9,46.155018,6.150041,446.6,6.2,142,True,2.4,14643924607,Evening Ride
295,1859.3,46.154971,6.149995,446.8,6.24,142,True,2.4,14643924607,Evening Ride
296,1865.7,46.154921,6.149952,447.0,6.28,142,True,2.3,14643924607,Evening Ride
297,1872.1,46.15487,6.149913,447.2,6.32,142,True,2.3,14643924607,Evening Ride
298,1878.5,46.154818,6.149876,447.2,6.36,142,True,2.3,14643924607,Evening Ride
299,1884.9,46.154765,6.149844,447.4,6.4,142,True,1.5,14643924607,Evening Ride
300,1891.5,46.154707,6.149818,447.6,6.44,142,True,2.3,14643924607,Evening Ride
301,1898.1,46.15465,6.149795,447.6,6.48,142,True,1.5,14643924607,Evening Ride
302,1904.8,46.154593,6.149775,447.8,6.54,142,True,1.5,14643924607,Evening Ride
303,1911.4,46.154536,6.149757,447.8,6.58,142,True,2.3,14643924607,Evening Ride
304,1918.1,46.154476,6.14974,448.0,6.64,142,True,1.5,14643924607,Evening Ride
305,1924.6,46.154417,6.149725,448.2,6.62,141,True,2.3,14643924607,Evening Ride
306,1931.1,46.15436,6.149713,448.2,6.6,141,True,1.6,14643924607,Evening Ride
307,1937.4,46.154303,6.149702,448.4,6.52,141,True,1.6,14643924607,Evening Ride
308,1943.8,46.154246,6.149694,448.4,6.48,141,True,2.4,14643924607,Evening Ride
309,1949.9,46.15419,6.149687,448.6,6.36,141,True,1.7,14643924607,Evening Ride
