time,distance,latitude,longitude,altitude,velocity_smooth,heartrate,temp,moving,grade_smooth,activity_id,activity_name
0,0.0,46.163773,6.148497,424.2,0.0,124,16,False,0.0,14553029679,Evening Ride
1,5.0,46.163762,6.14856,424.2,0.0,124,16,True,0.0,14553029679,Evening Ride
2,10.0,46.16375,6.148623,424.2,0.0,124,16,True,0.0,14553029679,Evening Ride
3,16.2,46.163733,6.148698,424.2,5.4,123,16,True,0.0,14553029679,Evening Ride
4,19.6,46.163721,6.148737,424.2,4.9,123,16,True,0.0,14553029679,Evening Ride
5,24.3,46.163701,6.148791,424.2,4.86,123,16,True,0.0,14553029679,Evening Ride
6,31.0,46.163671,6.148867,424.2,5.2,123,16,True,0.0,14553029679,Evening Ride
7,40.0,46.163623,6.14896,424.2,6.0,123,16,True,0.0,14553029679,Evening Ride
8,47.9,46.163578,6.149037,424.2,6.34,124,16,True,0.0,14553029679,Evening Ride
9,55.1,46.163536,6.149109,424.2,7.1,124,16,True,0.0,14553029679,Evening Ride
10,60.2,46.163511,6.149164,424.2,7.18,124,16,True,0.0,14553029679,Evening Ride
11,62.7,46.163511,6.149192,424.2,6.34,125,16,True,0.0,14553029679,Evening Ride
12,65.8,46.163507,6.149225,424.2,5.16,126,16,True,0.0,14553029679,Evening Ride
13,69.4,46.1635,6.149267,424.2,4.3,126,16,True,0.0,14553029679,Evening Ride
14,72.1,46.1635,6.149301,424.2,3.4,128,16,True,0.0,14553029679,Evening Ride
15,77.2,46.163479,6.149358,424.2,3.4,128,16,True,0.0,14553029679,Evening Ride
16,85.2,46.163439,6.149444,424.2,4.5,128,16,True,0.0,14553029679,Evening Ride
17,93.7,46.163397,6.149536,424.2,5.58,129,16,True,0.0,14553029679,Evening Ride
18,101.7,46.163357,6.149621,424.2,6.46,130,16,True,0.0,14553029679,Evening Ride
19,109.4,46.163314,6.149703,424.2,7.46,130,16,True,0.0,14553029679,Evening Ride
20,116.8,46.163274,6.149779,424.2,7.92,130,16,True,0.0,14553029679,Evening Ride
21,123.7,46.163236,6.149849,424.2,7.7,131,16,True,0.0,14553029679,Evening Ride
22,131.8,46.163187,6.149925,424.2,7.62,131,16,True,0.0,14553029679,Evening Ride
23,141.2,46.163122,6.150004,424.2,7.9,131,16,True,0.0,14553029679,Evening Ride
24,150.0,46.163061,6.150074,424.2,8.12,131,16,True,0.0,14553029679,Evening Ride
25,156.3,46.163018,6.150128,424.2,7.9,130,16,True,0.0,14553029679,Evening Ride
26,162.0,46.162979,6.150179,424.2,7.66,131,16,True,0.0,14553029679,Evening Ride
27,169.7,46.162931,6.150249,424.2,7.58,131,16,True,0.0,14553029679,Evening Ride
28,177.2,46.162883,6.150316,424.2,7.2,131,16,True,0.0,14553029679,Evening Ride
29,185.1,46.162832,6.150386,424.2,7.02,131,16,True,0.0,14553029679,Evening Ride
30,193.8,46.162773,6.150463,424.2,7.5,131,16,True,0.0,14553029679,Evening Ride
31,200.4,46.162733,6.150524,424.2,7.68,131,16,True,0.0,14553029679,Evening Ride
32,206.4,46.162704,6.150589,424.2,7.34,131,16,True,0.0,14553029679,Evening Ride
33,213.6,46.162668,6.150666,424.2,7.28,132,16,True,0.0,14553029679,Evening Ride
34,220.9,46.162628,6.150742,424.2,7.16,132,16,True,0.0,14553029679,Evening Ride
35,227.9,46.16259,6.150816,424.2,6.82,132,16,True,0.0,14553029679,Evening Ride
36,235.0,46.162554,6.150889,424.2,6.92,132,16,True,0.0,14553029679,Evening Ride
37,241.9,46.162519,6.150963,424.2,7.1,132,16,True,0.0,14553029679,Evening Ride
38,248.9,46.162483,6.151038,424.2,7.06,133,16,True,0.0,14553029679,Evening Ride
39,254.8,46.162454,6.151102,424.2,6.78,133,16,True,0.0,14553029679,Evening Ride
40,259.9,46.162432,6.15116,424.2,6.4,133,16,True,0.0,14553029679,Evening Ride
41,266.0,46.162403,6.151226,424.2,6.2,134,16,True,0.0,14553029679,Evening Ride
42,272.0,46.162374,6.151291,424.2,6.02,134,16,True,0.0,14553029679,Evening Ride
43,277.4,46.162346,6.15135,424.2,5.7,134,16,True,0.0,14553029679,Evening Ride
44,283.2,46.162315,6.151411,424.2,5.68,135,16,True,0.0,14553029679,Evening Ride
45,288.9,46.162289,6.151473,424.2,5.8,135,16,True,0.0,14553029679,Evening Ride
46,293.5,46.162268,6.151524,424.2,5.5,135,16,True,0.0,14553029679,Evening Ride
47,297.5,46.162248,6.151569,424.2,5.1,135,16,True,1.2,14553029679,Evening Ride
48,300.9,46.162233,6.151607,424.2,4.7,136,16,True,2.4,14553029679,Evening Ride
49,304.9,46.162216,6.151652,424.4,4.34,136,16,True,3.6,14553029679,Evening Ride
50,309.9,46.162193,6.151708,424.6,4.2,136,16,True,4.4,14553029679,Evening Ride
51,314.4,46.162174,6.15176,424.8,4.18,136,16,True,4.2,14553029679,Evening Ride
52,319.1,46.162153,6.151811,425.0,4.32,137,16,True,5.7,14553029679,Evening Ride
53,323.9,46.162126,6.151861,425.2,4.6,137,16,True,6.2,14553029679,Evening Ride
54,327.4,46.162104,6.151894,425.6,4.5,137,16,True,6.7,14553029679,Evening Ride
55,330.6,46.162082,6.15192,425.8,4.14,137,16,True,9.2,14553029679,Evening Ride
56,334.0,46.162056,6.151937,426.0,3.92,137,16,True,7.4,14553029679,Evening Ride
57,337.0,46.162031,6.151929,426.4,3.58,138,16,True,6.6,14553029679,Evening Ride
58,340.9,46.162001,6.151904,426.6,3.4,138,16,True,6.0,14553029679,Evening Ride
59,345.7,46.161964,6.15187,426.8,3.66,138,16,True,4.2,14553029679,Evening Ride
60,350.8,46.161926,6.151831,427.0,4.04,139,16,True,3.8,14553029679,Evening Ride
61,356.1,46.161886,6.151797,427.2,4.42,139,17,True,3.6,14553029679,Evening Ride
62,361.7,46.16184,6.151771,427.4,4.94,140,17,True,2.6,14553029679,Evening Ride
63,367.9,46.161786,6.151746,427.6,5.4,141,17,True,2.6,14553029679,Evening Ride
64,373.9,46.161737,6.151715,427.6,5.64,141,17,True,1.8,14553029679,Evening Ride
65,378.8,46.161699,6.151681,427.8,5.6,142,17,True,1.8,14553029679,Evening Ride
66,383.8,46.161663,6.151642,427.8,5.54,143,17,True,1.8,14553029679,Evening Ride
67,390.2,46.161611,6.151612,428.0,5.7,143,17,True,1.7,14553029679,Evening Ride
68,396.7,46.161555,6.151594,428.0,5.76,144,17,True,1.6,14553029679,Evening Ride
69,402.5,46.161507,6.151565,428.2,5.72,144,17,True,0.9,14553029679,Evening Ride
70,408.1,46.161464,6.151527,428.2,5.86,144,17,True,0.9,14553029679,Evening Ride
71,413.1,46.16143,6.151484,428.2,5.86,145,17,True,0.0,14553029679,Evening Ride
72,418.3,46.161405,6.151429,428.2,5.62,145,17,True,0.0,14553029679,Evening Ride
73,423.9,46.161377,6.151371,428.2,5.44,145,17,True,0.0,14553029679,Evening Ride
74,429.5,46.161339,6.151326,428.2,5.4,145,17,True,0.0,14553029679,Evening Ride
75,435.3,46.161293,6.151291,428.2,5.44,146,17,True,0.0,14553029679,Evening Ride
76,442.0,46.161234,6.151262,428.2,5.78,146,17,True,0.0,14553029679,Evening Ride
77,449.5,46.161169,6.151237,428.2,6.24,146,17,True,0.0,14553029679,Evening Ride
78,457.1,46.161104,6.151212,428.2,6.64,146,17,True,0.7,14553029679,Evening Ride
79,464.7,46.161037,6.151191,428.2,7.04,146,17,True,0.6,14553029679,Evening Ride
80,472.3,46.16097,6.151177,428.4,7.4,146,17,True,0.6,14553029679,Evening Ride
81,480.4,46.160898,6.151158,428.4,7.68,146,17,True,0.7,14553029679,Evening Ride
82,488.5,46.160825,6.15114,428.4,7.8,146,17,True,0.6,14553029679,Evening Ride
83,495.0,46.160772,6.151117,428.4,7.58,145,17,True,0.5,14553029679,Evening Ride
84,506.5,46.160672,6.151122,428.6,8.36,145,17,True,0.6,14553029679,Evening Ride
85,517.8,46.160574,6.151128,428.6,9.1,145,17,True,0.6,14553029679,Evening Ride
86,523.7,46.160532,6.151085,428.6,8.66,145,17,True,0.0,14553029679,Evening Ride
87,530.5,46.16049,6.151022,428.6,8.4,145,17,True,-0.7,14553029679,Evening Ride
88,537.3,46.160448,6.150959,428.6,8.46,145,17,True,-0.7,14553029679,Evening Ride
89,544.8,46.160396,6.150895,428.4,7.66,145,17,True,-0.6,14553029679,Evening Ride
90,554.0,46.16032,6.15086,428.4,7.24,145,17,True,0.0,14553029679,Evening Ride
91,566.0,46.160213,6.150863,428.4,8.46,145,17,True,0.5,14553029679,Evening Ride
92,577.3,46.160112,6.150857,428.6,9.36,146,17,True,1.0,14553029679,Evening Ride
93,585.8,46.16004,6.150822,428.6,9.7,146,17,True,1.2,14553029679,Evening Ride
94,593.5,46.159982,6.150769,428.8,9.74,146,17,True,1.3,14553029679,Evening Ride
95,600.5,46.159953,6.150694,428.8,9.3,147,17,True,2.0,14553029679,Evening Ride
96,607.7,46.159921,6.150625,429.0,8.34,147,17,True,2.8,14553029679,Evening Ride
97,615.4,46.159872,6.150563,429.2,7.62,147,17,True,3.5,14553029679,Evening Ride
98,622.3,46.15983,6.150499,429.6,7.3,147,17,True,3.5,14553029679,Evening Ride
99,629.1,46.159776,6.150454,429.8,7.12,147,17,True,3.7,14553029679,Evening Ride
100,636.1,46.159719,6.150418,430.0,7.12,147,17,True,3.0,14553029679,Evening Ride
101,642.7,46.159664,6.150387,430.2,7.0,147,17,True,3.0,14553029679,Evening Ride
102,649.1,46.159613,6.150352,430.4,6.74,147,17,True,3.1,14553029679,Evening Ride
103,655.4,46.159563,6.150316,430.6,6.62,148,17,True,3.2,14553029679,Evening Ride
104,661.6,46.159511,6.150281,430.8,6.5,148,17,True,3.2,14553029679,Evening Ride
105,667.7,46.15946,6.150251,431.0,6.32,148,17,True,2.4,14553029679,Evening Ride
106,673.9,46.159409,6.150219,431.2,6.24,148,17,True,2.4,14553029679,Evening Ride
107,680.3,46.159355,6.150186,431.2,6.24,148,17,True,2.4,14553029679,Evening Ride
108,686.7,46.159301,6.150161,431.4,6.26,149,17,True,1.5,14553029679,Evening Ride
109,693.2,46.159245,6.15014,431.6,6.32,149,17,True,2.3,14553029679,Evening Ride
110,700.0,46.159184,6.150123,431.6,6.46,149,17,True,1.5,14553029679,Evening Ride
111,706.8,46.159125,6.150106,431.8,6.58,150,17,True,0.8,14553029679,Evening Ride
112,713.3,46.159069,6.150087,431.8,6.6,150,17,True,1.5,14553029679,Evening Ride
113,719.4,46.159015,6.150069,431.8,6.54,150,17,True,0.7,14553029679,Evening Ride
114,726.0,46.158957,6.150058,432.0,6.56,150,17,True,1.5,14553029679,Evening Ride
115,733.6,46.158889,6.150051,432.0,6.72,149,17,True,2.2,14553029679,Evening Ride
116,740.6,46.158826,6.150047,432.2,6.76,149,17,True,2.1,14553029679,Evening Ride
117,747.3,46.158765,6.150053,432.4,6.8,149,17,True,2.2,14553029679,Evening Ride
118,754.4,46.158702,6.150069,432.6,7.0,149,17,True,2.2,14553029679,Evening Ride
119,761.2,46.158643,6.150086,432.6,7.04,148,17,True,2.2,14553029679,Evening Ride
120,767.4,46.158589,6.150102,432.8,6.76,148,17,True,2.1,14553029679,Evening Ride
121,774.5,46.158528,6.150129,433.0,6.78,148,17,True,2.1,14553029679,Evening Ride
122,782.8,46.158458,6.150169,433.2,7.1,148,17,True,1.3,14553029679,Evening Ride
123,790.2,46.158396,6.150204,433.2,7.16,149,17,True,1.3,14553029679,Evening Ride
124,797.1,46.158337,6.150238,433.2,7.18,149,17,True,1.4,14553029679,Evening Ride
125,804.5,46.158276,6.150277,433.4,7.42,149,17,True,2.1,14553029679,Evening Ride
126,811.8,46.158217,6.150315,433.6,7.46,149,17,True,2.1,14553029679,Evening Ride
127,819.0,46.158158,6.150351,433.8,7.24,149,17,True,1.4,14553029679,Evening Ride
128,826.0,46.158099,6.150381,433.8,7.16,149,17,True,1.4,14553029679,Evening Ride
129,833.2,46.158038,6.150406,433.8,7.22,148,17,True,0.7,14553029679,Evening Ride
130,841.0,46.157968,6.150431,434.0,7.3,148,17,True,1.3,14553029679,Evening Ride
131,849.6,46.157893,6.150463,434.0,7.56,148,17,True,1.3,14553029679,Evening Ride
132,857.4,46.157826,6.150492,434.2,7.68,148,17,True,1.4,14553029679,Evening Ride
133,864.4,46.157765,6.150512,434.2,7.68,148,17,True,2.3,14553029679,Evening Ride
134,870.6,46.15771,6.150522,434.4,7.48,148,17,True,1.7,14553029679,Evening Ride
135,876.1,46.15766,6.150525,434.6,7.02,149,17,True,3.0,14553029679,Evening Ride
136,880.6,46.157631,6.150507,434.6,6.2,149,17,True,3.1,14553029679,Evening Ride
137,884.6,46.157609,6.150473,434.8,5.44,149,17,True,3.1,14553029679,Evening Ride
138,889.7,46.157565,6.150462,435.0,5.06,149,17,True,3.9,14553029679,Evening Ride
139,895.3,46.157515,6.150469,435.2,4.94,149,17,True,3.7,14553029679,Evening Ride
140,900.9,46.157466,6.150476,435.4,4.96,150,17,True,2.8,14553029679,Evening Ride
141,906.3,46.157418,6.150481,435.6,5.14,150,17,True,3.0,14553029679,Evening Ride
142,910.9,46.157376,6.150485,435.6,5.26,150,17,True,3.0,14553029679,Evening Ride
143,915.5,46.157334,6.15049,435.8,5.16,150,17,True,2.9,14553029679,Evening Ride
144,920.8,46.157287,6.150496,436.0,5.1,150,17,True,3.7,14553029679,Evening Ride
145,926.8,46.157233,6.150502,436.2,5.18,150,17,True,4.5,14553029679,Evening Ride
146,932.6,46.157181,6.150508,436.4,5.26,150,17,True,4.7,14553029679,Evening Ride
147,937.7,46.157135,6.150514,436.8,5.36,150,17,True,5.0,14553029679,Evening Ride
148,942.3,46.157095,6.150522,437.0,5.36,151,17,True,5.2,14553029679,Evening Ride
149,946.8,46.157053,6.150527,437.2,5.2,151,17,True,4.0,14553029679,Evening Ride
150,951.9,46.157008,6.150532,437.4,5.02,150,17,True,3.9,14553029679,Evening Ride
151,957.6,46.156959,6.15054,437.6,5.0,151,17,True,3.9,14553029679,Evening Ride
152,962.8,46.15691,6.150544,437.8,5.02,151,17,True,3.7,14553029679,Evening Ride
153,967.5,46.156868,6.150549,438.0,5.04,151,17,True,3.8,14553029679,Evening Ride
154,973.3,46.156817,6.150554,438.2,5.3,151,17,True,4.0,14553029679,Evening Ride
155,978.4,46.156771,6.150557,438.4,5.3,151,17,True,3.9,14553029679,Evening Ride
156,982.9,46.156731,6.15056,438.6,5.06,151,17,True,3.0,14553029679,Evening Ride
157,988.0,46.156685,6.150559,438.8,5.04,150,17,True,3.0,14553029679,Evening Ride
158,993.3,46.156638,6.15056,438.8,5.16,151,17,True,1.9,14553029679,Evening Ride
159,998.7,46.156588,6.150563,439.0,5.08,151,17,True,1.8,14553029679,Evening Ride
160,1004.2,46.156539,6.150566,439.0,5.16,151,17,True,1.8,14553029679,Evening Ride
161,1009.9,46.156487,6.150567,439.2,5.4,151,17,True,1.8,14553029679,Evening Ride
162,1015.6,46.156436,6.150568,439.2,5.52,151,17,True,1.7,14553029679,Evening Ride
163,1021.4,46.156384,6.150568,439.4,5.62,152,17,True,0.9,14553029679,Evening Ride
164,1027.4,46.156331,6.150564,439.4,5.74,152,17,True,1.7,14553029679,Evening Ride
165,1033.4,46.156277,6.150562,439.4,5.84,152,17,True,0.8,14553029679,Evening Ride
166,1039.4,46.156224,6.15056,439.6,5.9,152,17,True,1.7,14553029679,Evening Ride
167,1045.4,46.156169,6.150558,439.6,5.96,152,17,True,1.7,14553029679,Evening Ride
168,1051.4,46.156114,6.150556,439.8,6.0,152,17,True,1.7,14553029679,Evening Ride
169,1057.4,46.156061,6.150551,439.8,6.0,152,17,True,1.7,14553029679,Evening Ride
170,1063.5,46.156007,6.150545,440.0,6.02,152,17,True,1.6,14553029679,Evening Ride
171,1069.6,46.155951,6.150538,440.0,6.04,152,17,True,1.6,14553029679,Evening Ride
172,1075.7,46.155896,6.150531,440.2,6.06,151,17,True,0.8,14553029679,Evening Ride
173,1081.8,46.155843,6.150522,440.2,6.08,152,17,True,0.8,14553029679,Evening Ride
174,1088.1,46.155786,6.150511,440.2,6.14,152,17,True,0.0,14553029679,Evening Ride
175,1094.2,46.155731,6.150501,440.2,6.14,152,17,True,0.0,14553029679,Evening Ride
176,1100.3,46.155678,6.15049,440.2,6.14,152,17,True,0.8,14553029679,Evening Ride
177,1106.5,46.155622,6.150476,440.2,6.16,152,17,True,0.8,14553029679,Evening Ride
178,1112.7,46.155567,6.15046,440.4,6.18,152,17,True,0.8,14553029679,Evening Ride
179,1118.8,46.155513,6.150441,440.4,6.14,152,17,True,1.6,14553029679,Evening Ride
180,1124.9,46.15546,6.150418,440.4,6.14,152,17,True,0.8,14553029679,Evening Ride
181,1131.0,46.155409,6.150395,440.6,6.14,152,17,True,1.6,14553029679,Evening Ride
182,1137.1,46.155359,6.150368,440.6,6.12,152,17,True,2.5,14553029679,Evening Ride
183,1143.2,46.155309,6.150337,440.8,6.1,151,17,True,2.5,14553029679,Evening Ride
184,1149.2,46.15526,6.150302,441.0,6.08,151,17,True,3.3,14553029679,Evening Ride
185,1155.3,46.155212,6.150264,441.2,6.08,150,17,True,2.5,14553029679,Evening Ride
186,1161.3,46.155164,6.150226,441.4,6.06,150,17,True,2.5,14553029679,Evening Ride
187,1167.3,46.155117,6.150185,441.4,6.04,150,17,True,2.5,14553029679,Evening Ride
188,1173.4,46.155073,6.150139,441.6,6.04,150,17,True,1.6,14553029679,Evening Ride
189,1179.5,46.155031,6.150091,441.8,6.06,150,17,True,2.5,14553029679,Evening Ride
190,1185.6,46.154988,6.150044,441.8,6.06,150,17,True,1.7,14553029679,Evening Ride
191,1191.6,46.154942,6.149999,442.0,6.06,150,17,True,1.7,14553029679,Evening Ride
192,1197.5,46.154896,6.149958,442.0,6.04,150,17,True,1.7,14553029679,Evening Ride
193,1203.6,46.154848,6.14992,442.2,6.04,150,17,True,0.8,14553029679,Evening Ride
194,1209.8,46.154799,6.149885,442.2,6.06,150,17,True,0.8,14553029679,Evening Ride
195,1216.0,46.154747,6.149854,442.2,6.08,149,17,True,0.8,14553029679,Evening Ride
196,1222.3,46.154694,6.149828,442.2,6.14,149,17,True,0.8,14553029679,Evening Ride
197,1228.6,46.15464,6.149807,442.4,6.22,149,17,True,0.8,14553029679,Evening Ride
198,1234.8,46.154585,6.14979,442.4,6.24,149,17,True,1.6,14553029679,Evening Ride
199,1241.1,46.15453,6.149774,442.4,6.26,150,17,True,0.8,14553029679,Evening Ride
200,1247.4,46.154474,6.149758,442.6,6.28,150,17,True,0.8,14553029679,Evening Ride
201,1253.7,46.154417,6.149744,442.6,6.28,150,16,True,1.6,14553029679,Evening Ride
202,1259.9,46.154362,6.149733,442.6,6.26,149,16,True,1.6,14553029679,Evening Ride
203,1266.1,46.154308,6.149723,442.8,6.26,148,16,True,2.5,14553029679,Evening Ride
204,1272.2,46.154255,6.149713,443.0,6.22,147,16,True,3.3,14553029679,Evening Ride
205,1278.1,46.154201,6.149702,443.2,6.14,146,16,True,2.5,14553029679,Evening Ride
206,1284.1,46.154146,6.149694,443.4,6.08,144,16,True,2.5,14553029679,Evening Ride
207,1290.2,46.154091,6.149686,443.4,6.06,144,16,True,2.5,14553029679,Evening Ride
208,1296.2,46.154038,6.149679,443.6,6.02,144,16,True,2.5,14553029679,Evening Ride
209,1302.0,46.153986,6.149675,443.8,5.96,144,16,True,3.4,14553029679,Evening Ride
210,1307.7,46.153935,6.149672,444.0,5.92,144,16,True,3.5,14553029679,Evening Ride
211,1313.5,46.153883,6.149667,444.2,5.88,145,16,True,2.6,14553029679,Evening Ride
212,1319.3,46.153832,6.149663,444.4,5.82,147,16,True,2.5,14553029679,Evening Ride
213,1325.2,46.153778,6.149657,444.4,5.8,148,16,True,1.7,14553029679,Evening Ride
214,1331.3,46.153725,6.14965,444.6,5.86,149,16,True,1.7,14553029679,Evening Ride
215,1337.1,46.153671,6.149644,444.6,5.88,149,16,True,2.5,14553029679,Evening Ride
216,1343.0,46.153618,6.14964,444.8,5.9,149,16,True,1.7,14553029679,Evening Ride
217,1349.0,46.153565,6.149636,445.0,5.94,149,16,True,1.7,14553029679,Evening Ride
218,1355.1,46.153509,6.149632,445.0,5.98,149,16,True,1.6,14553029679,Evening Ride
219,1361.2,46.153454,6.149627,445.0,5.98,149,16,True,0.8,14553029679,Evening Ride
220,1367.3,46.153401,6.149622,445.2,6.04,149,16,True,1.6,14553029679,Evening Ride
221,1373.3,46.153345,6.149618,445.2,6.06,149,16,True,1.6,14553029679,Evening Ride
222,1379.5,46.15329,6.149615,445.4,6.1,150,16,True,0.8,14553029679,Evening Ride
223,1385.8,46.153235,6.149613,445.4,6.14,150,16,True,0.8,14553029679,Evening Ride
224,1392.2,46.153176,6.149613,445.4,6.2,151,16,True,0.8,14553029679,Evening Ride
225,1398.6,46.153118,6.149613,445.4,6.26,151,16,True,0.8,14553029679,Evening Ride
226,1404.9,46.153063,6.149612,445.6,6.32,151,16,True,0.8,14553029679,Evening Ride
227,1411.2,46.153006,6.14961,445.6,6.34,151,16,True,1.6,14553029679,Evening Ride
228,1417.5,46.152949,6.149609,445.6,6.34,151,16,True,0.8,14553029679,Evening Ride
229,1423.8,46.152891,6.149607,445.8,6.32,151,16,True,1.6,14553029679,Evening Ride
230,1429.9,46.152836,6.149607,445.8,6.26,151,16,True,1.6,14553029679,Evening Ride
231,1435.9,46.152783,6.149606,446.0,6.2,151,16,True,0.8,14553029679,Evening Ride
232,1442.0,46.152727,6.149605,446.0,6.16,151,16,True,1.6,14553029679,Evening Ride
233,1448.2,46.152672,6.149606,446.0,6.14,151,16,True,1.6,14553029679,Evening Ride
234,1454.3,46.152618,6.149607,446.2,6.1,151,16,True,1.6,14553029679,Evening Ride
235,1460.4,46.152563,6.149607,446.4,6.1,151,16,True,1.6,14553029679,Evening Ride
236,1466.5,46.152508,6.149608,446.4,6.12,151,16,True,1.6,14553029679,Evening Ride
237,1472.7,46.152453,6.149607,446.4,6.14,151,16,True,0.8,14553029679,Evening Ride
238,1478.9,46.152395,6.149607,446.6,6.14,151,16,True,1.6,14553029679,Evening Ride
239,1484.9,46.15234,6.149608,446.6,6.12,151,16,True,1.6,14553029679,Evening Ride
240,1491.0,46.152287,6.149607,446.8,6.12,151,16,True,1.7,14553029679,Evening Ride
241,1497.1,46.152233,6.149607,446.8,6.12,151,16,True,2.5,14553029679,Evening Ride
242,1503.1,46.15218,6.149607,447.0,6.08,151,16,True,2.5,14553029679,Evening Ride
243,1509.0,46.152126,6.14961,447.2,6.02,151,16,True,2.5,14553029679,Evening Ride
244,1515.0,46.152073,6.149612,447.4,6.02,151,16,True,2.6,14553029679,Evening Ride
245,1520.8,46.15202,6.149612,447.4,5.96,151,16,True,2.6,14553029679,Evening Ride
246,1526.6,46.151966,6.149614,447.6,5.9,151,16,True,2.6,14553029679,Evening Ride
247,1532.4,46.151915,6.149615,447.8,5.86,151,16,True,3.5,14553029679,Evening Ride
248,1538.1,46.151865,6.149615,448.0,5.82,151,16,True,3.5,14553029679,Evening Ride
249,1543.7,46.151814,6.149616,448.2,5.74,150,16,True,2.7,14553029679,Evening Ride
250,1549.2,46.151764,6.149619,448.4,5.68,149,16,True,2.8,14553029679,Evening Ride
251,1554.5,46.151716,6.149621,448.4,5.58,149,16,True,2.8,14553029679,Evening Ride
252,1559.9,46.151667,6.149621,448.6,5.5,149,16,True,2.8,14553029679,Evening Ride
253,1565.3,46.151619,6.149621,448.8,5.44,148,16,True,3.7,14553029679,Evening Ride
254,1570.6,46.151571,6.149622,449.0,5.38,148,16,True,3.8,14553029679,Evening Ride
255,1576.0,46.151522,6.149623,449.2,5.36,148,16,True,3.8,14553029679,Evening Ride
256,1581.2,46.151476,6.149623,449.4,5.34,148,16,True,3.8,14553029679,Evening Ride
257,1586.3,46.15143,6.149623,449.6,5.28,148,16,True,3.9,14553029679,Evening Ride
258,1591.4,46.151384,6.149623,449.8,5.22,148,16,True,3.9,14553029679,Evening Ride
259,1596.5,46.151339,6.149625,450.0,5.18,148,16,True,3.9,14553029679,Evening Ride
260,1601.7,46.151291,6.149627,450.2,5.14,149,16,True,3.9,14553029679,Evening Ride
261,1606.9,46.151245,6.149627,450.4,5.14,149,16,True,4.0,14553029679,Evening Ride
262,1611.9,46.151199,6.149626,450.6,5.12,149,16,True,4.0,14553029679,Evening Ride
263,1616.7,46.151155,6.149625,450.8,5.06,149,16,True,4.1,14553029679,Evening Ride
264,1621.6,46.151112,6.149625,451.0,5.02,150,16,True,4.1,14553029679,Evening Ride
265,1626.5,46.151068,6.149627,451.2,4.96,150,16,True,4.1,14553029679,Evening Ride
266,1631.4,46.151024,6.149629,451.4,4.9,151,16,True,4.1,14553029679,Evening Ride
267,1636.3,46.15098,6.149631,451.6,4.88,151,16,True,4.1,14553029679,Evening Ride
268,1641.2,46.150936,6.149627,451.8,4.9,151,16,True,3.1,14553029679,Evening Ride
269,1646.0,46.150894,6.149607,452.0,4.88,151,16,True,3.1,14553029679,Evening Ride
270,1650.9,46.15086,6.149573,452.0,4.88,151,16,True,2.0,14553029679,Evening Ride
271,1655.9,46.150829,6.149526,452.2,4.9,151,16,True,1.0,14553029679,Evening Ride
272,1661.1,46.150801,6.149471,452.2,4.96,152,16,True,0.9,14553029679,Evening Ride
273,1666.6,46.150776,6.149411,452.2,5.08,152,16,True,0.0,14553029679,Evening Ride
274,1672.2,46.150751,6.149347,452.2,5.24,152,16,True,0.0,14553029679,Evening Ride
275,1678.1,46.150726,6.149279,452.2,5.44,153,16,True,-0.8,14553029679,Evening Ride
276,1684.3,46.150702,6.149208,452.2,5.68,153,16,True,-0.8,14553029679,Evening Ride
277,1690.9,46.150675,6.149132,452.0,5.96,153,16,True,-1.5,14553029679,Evening Ride
278,1697.7,46.150646,6.149054,452.0,6.22,153,16,True,-2.9,14553029679,Evening Ride
279,1704.5,46.150618,6.148976,451.8,6.46,153,16,True,-3.5,14553029679,Evening Ride
280,1711.6,46.150587,6.148895,451.4,6.7,153,16,True,-4.8,14553029679,Evening Ride
281,1719.1,46.150555,6.14881,451.0,6.96,152,16,True,-5.1,14553029679,Evening Ride
282,1727.0,46.150522,6.148719,450.6,7.22,151,16,True,-5.5,14553029679,Evening Ride
283,1735.6,46.150486,6.148621,450.2,7.58,151,16,True,-5.2,14553029679,Evening Ride
284,1744.5,46.150446,6.148521,449.6,8.0,150,16,True,-5.0,14553029679,Evening Ride
285,1753.6,46.150402,6.148422,449.2,8.4,149,16,True,-4.4,14553029679,Evening Ride
286,1762.7,46.150359,6.148321,448.8,8.72,148,16,True,-3.3,14553029679,Evening Ride
287,1771.9,46.150318,6.148218,448.6,8.98,148,16,True,-2.2,14553029679,Evening Ride
288,1781.1,46.15028,6.148114,448.4,9.1,148,16,True,-1.1,14553029679,Evening Ride
289,1789.9,46.150244,6.148011,448.4,9.08,148,16,True,-0.6,14553029679,Evening Ride
290,1798.7,46.15021,6.147909,448.4,9.02,148,16,True,0.6,14553029679,Evening Ride
291,1807.2,46.150179,6.147807,448.4,8.9,149,16,True,1.2,14553029679,Evening Ride
292,1815.4,46.150154,6.147708,448.6,8.7,149,16,True,1.9,14553029679,Evening Ride
293,1823.2,46.150133,6.147612,448.8,8.42,149,16,True,3.2,14553029679,Evening Ride
294,1830.7,46.150116,6.147517,449.0,8.16,148,16,True,3.4,14553029679,Evening Ride
295,1838.0,46.150106,6.147424,449.4,7.86,148,16,True,4.2,14553029679,Evening Ride
296,1845.0,46.150106,6.147334,449.6,7.56,148,16,True,4.4,14553029679,Evening Ride
297,1851.7,46.150112,6.147247,450.0,7.26,147,16,True,4.5,14553029679,Evening Ride
298,1858.2,46.15012,6.147164,450.2,7.0,147,16,True,4.7,14553029679,Evening Ride
