time,distance,latitude,longitude,altitude,velocity_smooth,heartrate,moving,grade_smooth,activity_id,activity_name
27,156.6,46.180605,6.140188,386.6,6.82,128,True,-2.9,14692592155,Cycling
28,163.3,46.180565,6.140122,386.4,6.84,128,True,-3.0,14692592155,Cycling
29,170.0,46.180526,6.140057,386.2,6.84,128,True,-3.0,14692592155,Cycling
30,176.6,46.180488,6.139992,386.0,6.76,128,True,-3.1,14692592155,Cycling
31,183.1,46.18045,6.139928,385.8,6.66,128,True,-2.3,14692592155,Cycling
32,189.5,46.180412,6.139865,385.6,6.58,128,True,-2.4,14692592155,Cycling
33,195.8,46.180378,6.139801,385.6,6.5,128,True,-2.4,14692592155,Cycling
34,202.0,46.180347,6.139733,385.4,6.4,128,True,-3.4,14692592155,Cycling
35,208.0,46.180319,6.139666,385.2,6.28,126,True,-5.7,14692592155,Cycling
36,213.1,46.180296,6.139608,384.8,6.0,126,True,-6.9,14692592155,Cycling
37,216.9,46.180281,6.139566,384.4,5.48,126,True,-7.8,14692592155,Cycling
38,219.3,46.180271,6.139538,384.2,4.7,125,True,-5.5,14692592155,Cycling
39,220.8,46.180265,6.139519,384.2,3.76,124,True,0.0,14692592155,Cycling
40,222.2,46.180262,6.139503,384.2,2.84,124,True,5.5,14692592155,Cycling
41,224.1,46.180254,6.13948,384.2,2.2,124,True,6.4,14692592155,Cycling
42,227.0,46.180241,6.139447,384.4,2.02,123,True,7.2,14692592155,Cycling
43,230.3,46.180227,6.13941,384.8,2.2,122,True,6.8,14692592155,Cycling
44,233.3,46.180214,6.139376,385.0,2.5,122,True,0.0,14692592155,Cycling
45,235.9,46.180201,6.139348,385.0,2.74,122,True,-9.9,14692592155,Cycling
46,238.0,46.180191,6.139325,384.4,2.78,121,True,-13.9,14692592155,Cycling
47,240.4,46.180181,6.139297,383.8,2.68,121,True,-14.4,14692592155,Cycling
48,243.4,46.180168,6.139263,383.6,2.62,121,True,-9.0,14692592155,Cycling
49,247.0,46.180153,6.139223,383.4,2.74,121,True,-3.7,14692592155,Cycling
50,251.3,46.180136,6.139172,383.2,3.08,121,True,-1.1,14692592155,Cycling
51,256.5,46.180117,6.139111,383.2,3.7,121,True,0.0,14692592155,Cycling
52,262.2,46.180096,6.139044,383.4,4.36,121,True,1.8,14692592155,Cycling
53,268.0,46.180075,6.138975,383.4,4.92,120,True,1.7,14692592155,Cycling
54,274.0,46.180056,6.138902,383.6,5.4,120,True,0.8,14692592155,Cycling
55,280.4,46.180034,6.138825,383.6,5.82,120,True,0.8,14692592155,Cycling
56,287.0,46.180012,6.138746,383.6,6.1,120,True,-0.8,14692592155,Cycling
57,293.6,46.179987,6.138668,383.6,6.28,120,True,-0.7,14692592155,Cycling
58,300.4,46.179958,6.138591,383.4,6.48,120,True,-0.7,14692592155,Cycling
59,307.3,46.179928,6.138513,383.4,6.66,120,True,0.0,14692592155,Cycling
60,314.2,46.179901,6.138434,383.4,6.76,120,True,1.5,14692592155,Cycling
61,320.6,46.17988,6.138356,383.6,6.72,120,True,3.1,14692592155,Cycling
62,326.9,46.179857,6.138281,383.8,6.66,121,True,4.6,14692592155,Cycling
63,333.3,46.179828,6.13821,384.2,6.58,122,True,4.4,14692592155,Cycling
64,340.2,46.179792,6.138139,384.6,6.58,123,True,3.5,14692592155,Cycling
65,347.7,46.179748,6.138065,384.8,6.7,124,True,2.7,14692592155,Cycling
66,355.4,46.179702,6.13799,384.8,6.96,125,True,1.3,14692592155,Cycling
67,363.4,46.179653,6.137915,385.0,7.3,125,True,0.6,14692592155,Cycling
68,371.3,46.179602,6.137842,385.0,7.6,127,True,1.2,14692592155,Cycling
69,379.3,46.17955,6.13777,385.0,7.82,128,True,1.9,14692592155,Cycling
70,387.4,46.179499,6.137695,385.2,7.94,129,True,3.1,14692592155,Cycling
71,395.5,46.179449,6.137618,385.6,8.02,130,True,4.3,14692592155,Cycling
72,403.7,46.179399,6.137541,386.0,8.06,130,True,5.0,14692592155,Cycling
73,411.8,46.17935,6.137465,386.4,8.1,131,True,5.0,14692592155,Cycling
74,419.7,46.179302,6.13739,386.8,8.08,131,True,5.0,14692592155,Cycling
75,427.7,46.179254,6.137311,387.2,8.06,132,True,5.0,14692592155,Cycling
76,435.8,46.179207,6.137232,387.6,8.06,132,True,5.6,14692592155,Cycling
77,443.9,46.179159,6.137153,388.0,8.04,132,True,5.7,14692592155,Cycling
78,451.9,46.179109,6.137078,388.6,8.02,132,True,5.9,14692592155,Cycling
79,459.4,46.179062,6.13701,389.0,7.94,133,True,5.5,14692592155,Cycling
80,466.4,46.179018,6.136944,389.4,7.74,133,True,5.8,14692592155,Cycling
81,473.2,46.178978,6.136876,389.6,7.48,132,True,6.1,14692592155,Cycling
82,479.6,46.178942,6.136811,390.2,7.14,132,True,6.5,14692592155,Cycling
83,485.6,46.178905,6.136755,390.6,6.74,131,True,7.3,14692592155,Cycling
84,490.9,46.178871,6.136707,391.0,6.3,131,True,7.6,14692592155,Cycling
85,495.0,46.178846,6.13667,391.2,5.72,130,True,9.4,14692592155,Cycling
86,498.0,46.178829,6.13664,391.6,4.96,128,True,12.3,14692592155,Cycling
87,500.5,46.178816,6.136615,392.0,4.18,128,True,24.1,14692592155,Cycling
88,502.3,46.178806,6.136596,392.4,3.34,127,True,28.8,14692592155,Cycling
89,503.1,46.178801,6.136587,392.8,2.44,127,True,26.7,14692592155,Cycling
90,503.3,46.178799,6.136587,393.2,1.66,127,False,29.1,14692592155,Cycling
108,504.5,46.178782,6.136552,394.4,0.074,113,False,24.3,14692592155,Cycling
109,507.5,46.17877,6.136518,394.8,0.221,112,True,20.0,14692592155,Cycling
110,511.5,46.178753,6.136473,395.2,0.41,112,True,10.5,14692592155,Cycling
111,516.3,46.178726,6.136424,395.8,0.619,112,True,7.9,14692592155,Cycling
112,521.7,46.178694,6.136371,396.2,0.836,113,True,6.0,14692592155,Cycling
113,527.8,46.17866,6.136308,396.4,0.836,113,True,3.9,14692592155,Cycling
114,534.7,46.17862,6.136244,396.6,0.836,115,True,2.2,14692592155,Cycling
115,541.9,46.178572,6.136179,396.8,6.08,116,True,2.0,14692592155,Cycling
116,549.5,46.178522,6.136108,396.8,6.64,119,True,1.3,14692592155,Cycling
117,557.4,46.178474,6.136033,397.0,7.14,121,True,0.6,14692592155,Cycling
118,565.3,46.178429,6.135954,397.0,7.5,122,True,0.0,14692592155,Cycling
119,573.2,46.178383,6.135877,397.0,7.7,125,True,-0.6,14692592155,Cycling
120,581.0,46.178337,6.135799,396.8,7.82,126,True,-1.3,14692592155,Cycling
121,589.0,46.178293,6.135717,396.8,7.9,128,True,-1.3,14692592155,Cycling
122,596.9,46.178249,6.135638,396.6,7.9,128,True,-1.3,14692592155,Cycling
123,604.5,46.178206,6.135562,396.6,7.84,129,True,-1.3,14692592155,Cycling
124,612.1,46.178166,6.135484,396.4,7.78,129,True,-0.6,14692592155,Cycling
125,619.8,46.178124,6.135404,396.4,7.76,129,True,-1.3,14692592155,Cycling
126,627.7,46.17808,6.135323,396.4,7.74,129,True,-1.3,14692592155,Cycling
127,635.7,46.178036,6.135243,396.2,7.76,129,True,-1.3,14692592155,Cycling
128,643.7,46.17799,6.135163,396.0,7.84,129,True,-2.5,14692592155,Cycling
129,651.5,46.177946,6.135082,396.0,7.88,129,True,-2.5,14692592155,Cycling
130,659.4,46.177904,6.135001,395.6,7.92,129,True,-2.5,14692592155,Cycling
131,667.3,46.177862,6.13492,395.4,7.92,130,True,-2.5,14692592155,Cycling
132,675.2,46.17782,6.134837,395.2,7.9,131,True,-1.9,14692592155,Cycling
133,683.0,46.177778,6.134754,395.2,7.86,132,True,-1.9,14692592155,Cycling
134,690.9,46.177734,6.134673,395.0,7.88,134,True,-1.9,14692592155,Cycling
135,698.8,46.177691,6.134592,394.8,7.88,135,True,-2.6,14692592155,Cycling
136,706.5,46.177649,6.134514,394.6,7.84,136,True,-2.0,14692592155,Cycling
137,714.0,46.177605,6.134439,394.4,7.76,137,True,-2.0,14692592155,Cycling
138,721.6,46.177561,6.134364,394.4,7.72,138,True,-0.7,14692592155,Cycling
139,729.3,46.177517,6.134289,394.2,7.68,139,True,0.0,14692592155,Cycling
140,737.0,46.177471,6.134214,394.4,7.64,140,True,0.6,14692592155,Cycling
141,744.8,46.177424,6.134138,394.4,7.66,140,True,1.3,14692592155,Cycling
142,752.7,46.177376,6.134061,394.6,7.74,140,True,1.3,14692592155,Cycling
143,760.4,46.17733,6.133987,394.6,7.76,140,True,1.3,14692592155,Cycling
144,767.9,46.177285,6.133915,394.8,7.72,139,True,1.3,14692592155,Cycling
145,775.4,46.177239,6.133844,394.8,7.68,139,True,1.3,14692592155,Cycling
146,782.8,46.177191,6.133777,395.0,7.6,139,True,0.7,14692592155,Cycling
147,790.5,46.17714,6.13371,395.0,7.56,138,True,0.6,14692592155,Cycling
148,798.6,46.177084,6.133641,395.0,7.64,138,True,0.0,14692592155,Cycling
149,806.9,46.177029,6.133569,395.0,7.8,137,True,-0.6,14692592155,Cycling
150,815.5,46.176975,6.133492,395.0,8.02,137,True,-0.6,14692592155,Cycling
151,824.3,46.176922,6.133409,394.8,8.3,137,True,-0.6,14692592155,Cycling
152,833.3,46.176869,6.133321,394.8,8.56,137,True,-0.6,14692592155,Cycling
153,842.2,46.176813,6.133235,394.8,8.72,137,True,-0.6,14692592155,Cycling
154,851.1,46.176758,6.133153,394.8,8.84,137,True,-0.6,14692592155,Cycling
155,859.8,46.176703,6.133071,394.6,8.86,137,True,-0.6,14692592155,Cycling
156,868.7,46.176646,6.13299,394.6,8.88,137,True,-0.6,14692592155,Cycling
157,877.4,46.176592,6.132909,394.6,8.82,138,True,0.0,14692592155,Cycling
158,886.0,46.176542,6.132824,394.6,8.76,139,True,-0.6,14692592155,Cycling
159,894.7,46.176489,6.132742,394.6,8.72,139,True,-1.2,14692592155,Cycling
160,903.2,46.176432,6.132668,394.4,8.68,140,True,-1.8,14692592155,Cycling
161,911.5,46.176375,6.132598,394.2,8.56,140,True,-2.4,14692592155,Cycling
162,919.8,46.176319,6.132527,394.0,8.48,140,True,-2.4,14692592155,Cycling
163,928.2,46.176266,6.132451,393.8,8.44,140,True,-3.0,14692592155,Cycling
164,936.7,46.176213,6.132373,393.6,8.4,141,True,-3.0,14692592155,Cycling
165,944.3,46.176165,6.132301,393.2,8.22,141,True,-3.6,14692592155,Cycling
166,952.7,46.176113,6.132221,393.0,8.24,141,True,-3.6,14692592155,Cycling
167,961.8,46.176058,6.132134,392.6,8.4,141,True,-3.5,14692592155,Cycling
168,970.2,46.176009,6.132055,392.4,8.4,141,True,-2.9,14692592155,Cycling
169,978.5,46.175957,6.131975,392.0,8.36,142,True,-2.4,14692592155,Cycling
170,987.0,46.175905,6.131893,392.0,8.54,143,True,-1.8,14692592155,Cycling
171,995.4,46.175856,6.131811,391.8,8.54,143,True,-1.2,14692592155,Cycling
172,1003.7,46.175808,6.131729,391.8,8.38,144,True,-1.2,14692592155,Cycling
173,1012.0,46.17576,6.131647,391.6,8.36,144,True,-0.6,14692592155,Cycling
174,1020.4,46.175709,6.131566,391.6,8.38,144,True,-0.6,14692592155,Cycling
175,1028.7,46.175659,6.131485,391.6,8.34,145,True,0.0,14692592155,Cycling
176,1036.9,46.175612,6.131407,391.6,8.3,146,True,0.6,14692592155,Cycling
177,1045.0,46.175562,6.131329,391.6,8.26,146,True,0.6,14692592155,Cycling
178,1053.0,46.175514,6.131251,391.8,8.2,147,True,0.6,14692592155,Cycling
179,1061.0,46.175467,6.131174,391.8,8.12,147,True,0.6,14692592155,Cycling
180,1069.0,46.175417,6.131098,391.8,8.06,147,True,0.6,14692592155,Cycling
181,1076.8,46.175369,6.131022,391.8,7.98,148,True,0.6,14692592155,Cycling
182,1084.6,46.175324,6.130947,392.0,7.92,148,True,1.3,14692592155,Cycling
183,1092.3,46.175278,6.130873,392.0,7.86,148,True,1.3,14692592155,Cycling
184,1099.8,46.175232,6.130802,392.2,7.76,149,True,1.3,14692592155,Cycling
185,1107.1,46.175186,6.130734,392.2,7.62,149,True,2.0,14692592155,Cycling
186,1114.4,46.17514,6.130666,392.4,7.52,148,True,2.1,14692592155,Cycling
187,1121.6,46.175097,6.130597,392.6,7.4,149,True,2.1,14692592155,Cycling
188,1128.8,46.175055,6.130526,392.8,7.3,148,True,1.4,14692592155,Cycling
189,1135.9,46.175013,6.130456,392.8,7.22,148,True,0.7,14692592155,Cycling
190,1142.9,46.174971,6.130388,392.8,7.16,148,True,0.0,14692592155,Cycling
191,1149.9,46.174929,6.130322,392.8,7.1,147,True,0.0,14692592155,Cycling
192,1156.9,46.174887,6.130255,392.8,7.06,147,True,0.7,14692592155,Cycling
193,1163.8,46.174845,6.130189,392.8,7.0,147,True,0.7,14692592155,Cycling
194,1170.7,46.174803,6.130122,393.0,6.96,146,True,1.4,14692592155,Cycling
195,1177.5,46.174761,6.130055,393.0,6.92,146,True,2.2,14692592155,Cycling
196,1184.5,46.174721,6.129988,393.2,6.92,146,True,2.9,14692592155,Cycling
197,1191.3,46.174681,6.129922,393.4,6.88,146,True,3.7,14692592155,Cycling
198,1198.0,46.174641,6.129857,393.8,6.84,146,True,4.6,14692592155,Cycling
199,1204.4,46.174603,6.129794,394.0,6.74,147,True,4.8,14692592155,Cycling
200,1210.4,46.174566,6.129734,394.4,6.58,147,True,5.2,14692592155,Cycling
201,1216.1,46.174532,6.129681,394.6,6.32,147,True,5.6,14692592155,Cycling
202,1221.2,46.174502,6.129631,395.0,5.98,147,True,5.1,14692592155,Cycling
203,1225.9,46.174475,6.129587,395.2,5.58,147,True,5.7,14692592155,Cycling
204,1229.9,46.17445,6.129549,395.4,5.1,147,True,6.1,14692592155,Cycling
205,1233.6,46.174427,6.129514,395.6,4.64,147,True,6.3,14692592155,Cycling
206,1237.5,46.174404,6.129477,396.0,4.28,147,True,6.0,14692592155,Cycling
207,1241.7,46.17438,6.129433,396.2,4.1,148,True,5.6,14692592155,Cycling
208,1246.5,46.174353,6.129386,396.4,4.12,148,True,4.4,14692592155,Cycling
209,1251.3,46.174324,6.129339,396.6,4.28,148,True,4.6,14692592155,Cycling
210,1255.7,46.174295,6.129299,396.8,4.42,149,True,5.4,14692592155,Cycling
211,1259.1,46.174274,6.129266,397.0,4.32,149,True,6.7,14692592155,Cycling
212,1261.4,46.174263,6.129241,397.2,3.94,148,True,9.9,14692592155,Cycling
213,1263.3,46.174255,6.129222,397.4,3.36,148,True,13.3,14692592155,Cycling
214,1264.8,46.174248,6.129205,397.6,2.7,148,True,15.1,14692592155,Cycling
215,1265.8,46.174242,6.129194,397.8,2.02,148,True,12.5,14692592155,Cycling
216,1266.6,46.174236,6.129187,398.0,1.5,148,True,8.8,14692592155,Cycling
217,1267.3,46.174232,6.129181,398.2,1.18,147,True,6.3,14692592155,Cycling
221,1268.4,46.174225,6.129153,398.4,0.36,147,False,4.0,14692592155,Cycling
222,1270.3,46.174215,6.129131,398.4,0.6,148,True,-1.5,14692592155,Cycling
223,1272.8,46.1742,6.129107,398.2,0.917,148,True,-5.3,14692592155,Cycling
224,1275.9,46.174179,6.12908,398.2,1.229,148,True,-5.6,14692592155,Cycling
225,1279.8,46.174154,6.129043,397.8,1.563,148,True,-4.6,14692592155,Cycling
226,1284.6,46.174126,6.128996,397.6,3.24,148,True,-5.9,14692592155,Cycling
227,1290.1,46.174095,6.128941,397.4,3.96,149,True,-4.3,14692592155,Cycling
228,1296.2,46.174061,6.128881,397.0,4.68,149,True,-3.2,14692592155,Cycling
229,1302.8,46.174021,6.128817,396.8,5.38,149,True,-2.9,14692592155,Cycling
230,1309.8,46.173981,6.128746,396.8,6.0,150,True,-2.1,14692592155,Cycling
231,1317.3,46.173939,6.128672,396.6,6.54,150,True,-1.3,14692592155,Cycling
232,1325.0,46.173893,6.128598,396.4,6.98,151,True,-1.3,14692592155,Cycling
233,1332.8,46.173847,6.128522,396.4,7.32,151,True,-0.6,14692592155,Cycling
234,1340.5,46.173801,6.128444,396.4,7.54,152,True,0.0,14692592155,Cycling
235,1348.1,46.173759,6.128366,396.4,7.66,152,True,0.6,14692592155,Cycling
236,1355.8,46.173719,6.128286,396.4,7.7,153,True,0.6,14692592155,Cycling
237,1363.7,46.173677,6.128203,396.6,7.74,153,True,1.3,14692592155,Cycling
238,1371.5,46.173637,6.12812,396.6,7.74,154,True,1.3,14692592155,Cycling
239,1379.2,46.173599,6.128037,396.8,7.74,154,True,1.3,14692592155,Cycling
240,1386.8,46.173561,6.127955,396.8,7.74,155,True,1.3,14692592155,Cycling
241,1394.3,46.173525,6.127874,397.0,7.7,155,True,1.3,14692592155,Cycling
242,1401.7,46.173491,6.12779,397.0,7.6,155,True,2.0,14692592155,Cycling
243,1409.4,46.173456,6.127703,397.2,7.58,155,True,1.3,14692592155,Cycling
244,1417.4,46.173418,6.127616,397.4,7.64,155,True,1.2,14692592155,Cycling
245,1425.6,46.173373,6.127533,397.4,7.76,155,True,1.2,14692592155,Cycling
246,1433.9,46.173325,6.12745,397.4,7.92,155,True,1.2,14692592155,Cycling
247,1441.8,46.173283,6.127369,397.6,8.02,154,True,1.8,14692592155,Cycling
248,1449.9,46.17324,6.127284,397.8,8.1,154,True,1.9,14692592155,Cycling
249,1458.4,46.173193,6.127195,398.0,8.2,154,True,1.9,14692592155,Cycling
250,1466.3,46.173151,6.127112,398.0,8.14,154,True,1.2,14692592155,Cycling
251,1474.2,46.173109,6.127031,398.2,8.06,154,True,0.6,14692592155,Cycling
252,1482.1,46.173066,6.126951,398.2,8.06,154,True,1.3,14692592155,Cycling
253,1490.0,46.173022,6.126869,398.2,8.02,154,True,1.3,14692592155,Cycling
254,1497.9,46.172981,6.126786,398.4,7.9,154,True,1.9,14692592155,Cycling
255,1505.8,46.172942,6.126703,398.6,7.9,154,True,2.6,14692592155,Cycling
256,1513.6,46.172899,6.12662,398.8,7.88,153,True,1.9,14692592155,Cycling
257,1521.3,46.17286,6.126539,399.0,7.84,153,True,1.3,14692592155,Cycling
258,1528.8,46.172822,6.126459,399.0,7.76,153,True,0.7,14692592155,Cycling
259,1536.2,46.172785,6.12638,399.0,7.66,152,True,-0.7,14692592155,Cycling
260,1543.3,46.172751,6.126301,399.0,7.5,151,True,-0.7,14692592155,Cycling
261,1550.4,46.17272,6.126221,398.8,7.36,151,True,-1.4,14692592155,Cycling
262,1557.4,46.172695,6.126139,398.8,7.22,150,True,-1.4,14692592155,Cycling
263,1564.3,46.172674,6.126054,398.6,7.1,150,True,-1.5,14692592155,Cycling
264,1571.2,46.172659,6.125968,398.6,7.0,150,True,-1.5,14692592155,Cycling
265,1577.6,46.172648,6.125887,398.4,6.86,149,True,-1.7,14692592155,Cycling
266,1583.4,46.172636,6.125813,398.4,6.6,148,True,-2.1,14692592155,Cycling
267,1587.9,46.172621,6.12576,398.2,6.1,146,True,-1.4,14692592155,Cycling
268,1590.6,46.172604,6.125739,398.2,5.26,145,True,-4.3,14692592155,Cycling
269,1591.7,46.172594,6.125737,398.2,4.1,144,True,-5.2,14692592155,Cycling
270,1592.0,46.172592,6.125737,398.2,2.88,142,False,-7.6,14692592155,Cycling
278,1592.8,46.172563,6.125737,398.0,0.122,140,False,-9.5,14692592155,Cycling
279,1595.0,46.172544,6.125735,397.8,0.333,140,True,-9.2,14692592155,Cycling
280,1597.8,46.17252,6.125721,397.4,0.58,140,True,-8.3,14692592155,Cycling
281,1601.1,46.172498,6.125695,397.2,0.827,138,True,-7.1,14692592155,Cycling
282,1604.8,46.172477,6.125657,397.0,1.067,138,True,-5.0,14692592155,Cycling
283,1609.1,46.172456,6.125612,396.8,1.067,138,True,-3.4,14692592155,Cycling
284,1613.7,46.172434,6.125558,396.6,3.74,137,True,0.0,14692592155,Cycling
285,1618.9,46.172412,6.125501,396.6,4.22,137,True,1.9,14692592155,Cycling
286,1624.4,46.172383,6.125442,397.0,4.66,137,True,3.5,14692592155,Cycling
287,1630.1,46.172354,6.125382,397.2,5.06,137,True,4.1,14692592155,Cycling
288,1636.4,46.172321,6.125318,397.4,5.46,138,True,3.1,14692592155,Cycling
289,1643.3,46.172281,6.125248,397.6,5.92,139,True,3.1,14692592155,Cycling
290,1649.9,46.172244,6.12518,397.8,6.2,139,True,2.3,14692592155,Cycling
291,1656.3,46.172212,6.125111,398.0,6.38,140,True,0.8,14692592155,Cycling
292,1662.7,46.172179,6.125045,398.0,6.52,141,True,0.0,14692592155,Cycling
293,1669.5,46.172143,6.124974,397.8,6.62,143,True,-1.5,14692592155,Cycling
294,1676.7,46.172104,6.124899,397.8,6.68,145,True,-2.1,14692592155,Cycling
295,1683.8,46.172066,6.124825,397.6,6.78,145,True,-1.4,14692592155,Cycling
296,1690.9,46.172028,6.12475,397.4,6.92,146,True,-2.1,14692592155,Cycling
297,1697.9,46.17199,6.124677,397.4,7.04,147,True,-1.4,14692592155,Cycling
298,1704.8,46.171952,6.124606,397.2,7.06,146,True,-1.5,14692592155,Cycling
299,1711.6,46.171916,6.124537,397.2,6.98,146,True,-1.6,14692592155,Cycling
300,1717.6,46.171882,6.124477,397.0,6.76,146,True,-1.0,14692592155,Cycling
301,1722.5,46.171853,6.124429,397.0,6.32,145,True,-1.3,14692592155,Cycling
302,1725.6,46.171833,6.124399,397.0,5.54,145,True,0.0,14692592155,Cycling
303,1727.1,46.171824,6.124387,397.0,4.46,144,True,0.0,14692592155,Cycling
304,1727.6,46.171822,6.124382,397.0,3.2,143,True,0.0,14692592155,Cycling
305,1727.9,46.17182,6.124377,397.0,2.06,142,True,2.4,14692592155,Cycling
306,1727.9,46.171818,6.124375,397.0,1.08,142,False,3.5,14692592155,Cycling
307,1727.9,46.171818,6.124375,397.0,0.46,141,False,5.0,14692592155,Cycling
308,1727.9,46.17182,6.124373,397.0,0.16,140,False,6.0,14692592155,Cycling
309,1728.8,46.171816,6.124361,397.2,0.24,140,True,5.8,14692592155,Cycling
310,1731.0,46.171803,6.124338,397.2,0.62,139,True,5.8,14692592155,Cycling
311,1734.0,46.171788,6.124307,397.4,1.22,139,True,4.7,14692592155,Cycling
312,1737.6,46.171767,6.124272,397.6,1.94,140,True,5.3,14692592155,Cycling
313,1741.7,46.171736,6.12424,397.8,2.76,141,True,3.7,14692592155,Cycling
314,1746.0,46.171702,6.124218,398.0,3.44,141,True,2.3,14692592155,Cycling
315,1750.3,46.171668,6.124195,398.0,3.86,141,True,2.2,14692592155,Cycling
316,1755.0,46.171635,6.124158,398.0,4.2,142,True,1.0,14692592155,Cycling
317,1760.0,46.171605,6.124109,398.2,4.48,143,True,1.8,14692592155,Cycling
318,1765.8,46.171568,6.124054,398.2,4.82,144,True,2.5,14692592155,Cycling
319,1772.5,46.171521,6.123999,398.4,5.3,144,True,2.3,14692592155,Cycling
320,1779.1,46.171474,6.123948,398.6,5.76,144,True,2.8,14692592155,Cycling
321,1786.5,46.171424,6.123886,398.8,6.3,144,True,2.6,14692592155,Cycling
322,1794.5,46.171375,6.123809,399.0,6.9,145,True,2.5,14692592155,Cycling
323,1802.9,46.171329,6.123723,399.2,7.42,145,True,1.8,14692592155,Cycling
324,1811.4,46.171283,6.123636,399.4,7.78,145,True,1.2,14692592155,Cycling
325,1819.8,46.171237,6.123549,399.4,8.14,145,True,0.6,14692592155,Cycling
326,1828.4,46.171191,6.12346,399.4,8.38,145,True,0.0,14692592155,Cycling
327,1836.2,46.171147,6.123381,399.4,8.34,146,True,0.0,14692592155,Cycling
328,1843.9,46.171105,6.123303,399.4,8.2,147,True,-0.6,14692592155,Cycling
329,1853.5,46.17105,6.123206,399.4,8.42,148,True,-0.6,14692592155,Cycling
330,1862.6,46.170999,6.123115,399.2,8.56,148,True,-1.1,14692592155,Cycling
331,1871.2,46.170951,6.123029,399.2,8.56,149,True,-1.7,14692592155,Cycling
332,1879.8,46.170902,6.122942,399.0,8.72,149,True,-1.2,14692592155,Cycling
333,1888.3,46.170856,6.122852,398.8,8.88,150,True,-1.7,14692592155,Cycling
334,1897.0,46.170813,6.12276,398.8,8.7,150,True,-1.7,14692592155,Cycling
335,1905.6,46.170769,6.122668,398.6,8.6,151,True,-1.2,14692592155,Cycling
336,1914.1,46.170723,6.122577,398.4,8.58,151,True,-1.8,14692592155,Cycling
337,1922.7,46.170679,6.122487,398.4,8.58,151,True,-1.2,14692592155,Cycling
338,1931.1,46.170637,6.122397,398.2,8.56,151,True,-0.6,14692592155,Cycling
339,1939.7,46.170593,6.122306,398.2,8.54,151,True,-0.6,14692592155,Cycling
340,1948.3,46.170548,6.122216,398.2,8.54,151,True,0.0,14692592155,Cycling
341,1956.7,46.170502,6.122127,398.2,8.52,151,True,0.6,14692592155,Cycling
342,1965.2,46.170458,6.122037,398.2,8.5,151,True,0.6,14692592155,Cycling
343,1973.6,46.170416,6.121947,398.4,8.5,151,True,0.6,14692592155,Cycling
344,1981.8,46.170376,6.121859,398.4,8.42,151,True,0.6,14692592155,Cycling
345,1989.7,46.170336,6.121774,398.4,8.28,152,True,0.0,14692592155,Cycling
346,1997.4,46.170296,6.121693,398.4,8.14,152,True,0.0,14692592155,Cycling
347,2004.9,46.170258,6.121612,398.4,7.94,153,True,0.0,14692592155,Cycling
348,2012.6,46.170221,6.121529,398.4,7.8,153,True,0.0,14692592155,Cycling
349,2020.4,46.170191,6.121437,398.4,7.72,154,True,0.0,14692592155,Cycling
